clamp_magnitude,forward,forward_ci95,sideways,sideways_ci95,n_participants,ballistic_fraction,sample_percent,panel,path_type
157.34728033472803,23.561613780245406,,-6.755212874159989,,,1.0,100.0,Human,smoothed_path
158.0502092050209,23.610753564758607,,-6.9469229444524405,,,1.0,100.0,Human,smoothed_path
158.75313807531379,23.663403754773853,,-7.138143681680701,,,1.0,100.0,Human,smoothed_path
159.4560669456067,23.72072391131972,,-7.328855163037501,,,1.0,100.0,Human,smoothed_path
160.15899581589957,23.783794043014385,,-7.519027243689149,,,1.0,100.0,Human,smoothed_path
160.86192468619245,23.85361244202569,,-7.708620959580666,,,1.0,100.0,Human,smoothed_path
161.56485355648533,23.931094368650573,,-7.897589866848891,,,1.0,100.0,Human,smoothed_path
162.26778242677824,24.017071523956286,,-8.085881310017426,,,1.0,100.0,Human,smoothed_path
162.97071129707112,24.112292245664154,,-8.273437612956783,,,1.0,100.0,Human,smoothed_path
163.673640167364,24.217422359672444,,-8.460197188282892,,,1.0,100.0,Human,smoothed_path
164.37656903765688,24.333046618185783,,-8.646095562419674,,,1.0,100.0,Human,smoothed_path
165.0794979079498,24.45967065520926,,-8.831066314956946,,,1.0,100.0,Human,smoothed_path
165.78242677824267,24.59772339103058,,-9.015041932185255,,,1.0,100.0,Human,smoothed_path
166.48535564853555,24.747559819104534,,-9.197954575783816,,,1.0,100.0,Human,smoothed_path
167.18828451882845,24.90946411132156,,-9.379736768576429,,,1.0,100.0,Human,smoothed_path
167.89121338912133,25.083652980842103,,-9.56032200005873,,,1.0,100.0,Human,smoothed_path
168.5941422594142,25.270279245372002,,-9.73964525504485,,,1.0,100.0,Human,smoothed_path
169.2970711297071,25.46943553781243,,-9.917643469290923,,,1.0,100.0,Human,smoothed_path
170.0,25.6811581155245,,-10.094255916338653,,,1.0,100.0,Human,smoothed_path
2.0,-8.843060973530807,,25.343403823588723,,,1.0,100.0,Calibrated 1D,smoothed_path
2.702928870292887,-8.843060973530811,,25.489301213922356,,,1.0,100.0,Calibrated 1D,smoothed_path
3.405857740585774,-8.843060973530806,,25.6373470917169,,,1.0,100.0,Calibrated 1D,smoothed_path
4.108786610878661,-8.843060973530811,,25.787501261091066,,,1.0,100.0,Calibrated 1D,smoothed_path
4.811715481171548,-8.843060973530811,,25.939711898818643,,,1.0,100.0,Calibrated 1D,smoothed_path
5.514644351464435,-8.843060973530811,,26.093914404992432,,,1.0,100.0,Calibrated 1D,smoothed_path
6.217573221757322,-8.843060973530811,,26.250030198239266,,,1.0,100.0,Calibrated 1D,smoothed_path
6.920502092050209,-8.84306097353081,,26.4079654613363,,,1.0,100.0,Calibrated 1D,smoothed_path
7.623430962343096,-8.843060973530807,,26.56760984510715,,,1.0,100.0,Calibrated 1D,smoothed_path
8.326359832635983,-8.84306097353081,,26.72883514078041,,,1.0,100.0,Calibrated 1D,smoothed_path
9.02928870292887,-8.84306097353081,,26.89149393357579,,,1.0,100.0,Calibrated 1D,smoothed_path
9.732217573221757,-8.843060973530807,,27.05541825313537,,,1.0,100.0,Calibrated 1D,smoothed_path
10.435146443514643,-8.843060973530807,,27.22041823952125,,,1.0,100.0,Calibrated 1D,smoothed_path
11.13807531380753,-8.843060973530811,,27.386280846819183,,,1.0,100.0,Calibrated 1D,smoothed_path
11.841004184100418,-8.843060973530811,,27.552768609869986,,,1.0,100.0,Calibrated 1D,smoothed_path
12.543933054393305,-8.843060973530811,,27.719618503219795,,,1.0,100.0,Calibrated 1D,smoothed_path
13.246861924686192,-8.843060973530811,,27.88654092494211,,,1.0,100.0,Calibrated 1D,smoothed_path
13.949790794979078,-8.843060973530811,,28.0532188414127,,,1.0,100.0,Calibrated 1D,smoothed_path
14.652719665271965,-8.84306097353081,,28.21930713226488,,,1.0,100.0,Calibrated 1D,smoothed_path
15.355648535564853,-8.843060973530811,,28.384432177438185,,,1.0,100.0,Calibrated 1D,smoothed_path
16.05857740585774,-8.84306097353081,,28.548191730256928,,,1.0,100.0,Calibrated 1D,smoothed_path
16.761506276150627,-8.843060973530807,,28.710155121610683,,,1.0,100.0,Calibrated 1D,smoothed_path
17.464435146443513,-8.843060973530807,,28.869863840318068,,,1.0,100.0,Calibrated 1D,smoothed_path
18.1673640167364,-8.843060973530811,,29.026832533393055,,,1.0,100.0,Calibrated 1D,smoothed_path
18.870292887029287,-8.84306097353081,,29.180550466959783,,,1.0,100.0,Calibrated 1D,smoothed_path
19.573221757322173,-8.843060973530807,,29.33048348376202,,,1.0,100.0,Calibrated 1D,smoothed_path
20.27615062761506,-8.843060973530811,,29.47607648641004,,,1.0,100.0,Calibrated 1D,smoothed_path
20.97907949790795,-8.84306097353081,,29.61675646658597,,,1.0,100.0,Calibrated 1D,smoothed_path
21.682008368200837,-8.843060973530807,,29.751936089355446,,,1.0,100.0,Calibrated 1D,smoothed_path
22.384937238493723,-8.843060973530807,,29.88101782857928,,,1.0,100.0,Calibrated 1D,smoothed_path
23.08786610878661,-8.843060973530807,,30.003398634376452,,,1.0,100.0,Calibrated 1D,smoothed_path
23.790794979079497,-8.843060973530807,,30.118475096987787,,,1.0,100.0,Calibrated 1D,smoothed_path
24.493723849372383,-8.843060973530807,,30.225649053699335,,,1.0,100.0,Calibrated 1D,smoothed_path
25.19665271966527,-8.843060973530807,,30.32433356731721,,,1.0,100.0,Calibrated 1D,smoothed_path
25.899581589958157,-8.843060973530807,,30.413959186780733,,,1.0,100.0,Calibrated 1D,smoothed_path
26.602510460251043,-8.843060973530811,,30.493980383694094,,,1.0,100.0,Calibrated 1D,smoothed_path
27.30543933054393,-8.843060973530807,,30.563882043749445,,,1.0,100.0,Calibrated 1D,smoothed_path
28.008368200836816,-8.84306097353081,,30.623185880113695,,,1.0,100.0,Calibrated 1D,smoothed_path
28.711297071129707,-8.843060973530807,,30.67145662771701,,,1.0,100.0,Calibrated 1D,smoothed_path
29.414225941422593,-8.843060973530813,,30.708307873758624,,,1.0,100.0,Calibrated 1D,smoothed_path
30.11715481171548,-8.843060973530807,,30.733407381201232,,,1.0,100.0,Calibrated 1D,smoothed_path
30.820083682008367,-8.843060973530807,,30.746481768890032,,,1.0,100.0,Calibrated 1D,smoothed_path
31.523012552301253,-8.84306097353081,,30.747320424257047,,,1.0,100.0,Calibrated 1D,smoothed_path
32.22594142259414,-8.843060973530807,,30.735778542096877,,,1.0,100.0,Calibrated 1D,smoothed_path
32.92887029288703,-8.84306097353081,,30.711779205059862,,,1.0,100.0,Calibrated 1D,smoothed_path
33.63179916317991,-8.843060973530807,,30.67531444744171,,,1.0,100.0,Calibrated 1D,smoothed_path
34.3347280334728,-8.84306097353081,,30.626445272452816,,,1.0,100.0,Calibrated 1D,smoothed_path
35.037656903765686,-8.843060973530807,,30.56530062314298,,,1.0,100.0,Calibrated 1D,smoothed_path
35.74058577405857,-8.84306097353081,,30.492075337162696,,,1.0,100.0,Calibrated 1D,smoothed_path
36.44351464435146,-8.84306097353081,,30.407027144181022,,,1.0,100.0,Calibrated 1D,smoothed_path
37.146443514644346,-8.843060973530807,,30.31047279076393,,,1.0,100.0,Calibrated 1D,smoothed_path
37.84937238493723,-8.843060973530811,,30.202783399730208,,,1.0,100.0,Calibrated 1D,smoothed_path
38.55230125523012,-8.843060973530807,,30.08437918857258,,,1.0,100.0,Calibrated 1D,smoothed_path
39.255230125523006,-8.843060973530811,,29.955723683877256,,,1.0,100.0,Calibrated 1D,smoothed_path
39.9581589958159,-8.843060973530807,,29.817317575524797,,,1.0,100.0,Calibrated 1D,smoothed_path
40.66108786610879,-8.843060973530811,,29.669692355852575,,,1.0,100.0,Calibrated 1D,smoothed_path
41.36401673640167,-8.84306097353081,,29.513403885227085,,,1.0,100.0,Calibrated 1D,smoothed_path
42.06694560669456,-8.84306097353081,,29.349026017183785,,,1.0,100.0,Calibrated 1D,smoothed_path
42.76987447698745,-8.843060973530807,,29.177144404189683,,,1.0,100.0,Calibrated 1D,smoothed_path
43.47280334728033,-8.843060973530807,,28.998350590042612,,,1.0,100.0,Calibrated 1D,smoothed_path
44.17573221757322,-8.84306097353081,,28.813236477859952,,,1.0,100.0,Calibrated 1D,smoothed_path
44.87866108786611,-8.843060973530807,,28.62238924444403,,,1.0,100.0,Calibrated 1D,smoothed_path
45.58158995815899,-8.843060973530811,,28.426386753396407,,,1.0,100.0,Calibrated 1D,smoothed_path
46.28451882845188,-8.843060973530807,,28.225793501438986,,,1.0,100.0,Calibrated 1D,smoothed_path
46.98744769874477,-8.843060973530811,,28.02115711561529,,,1.0,100.0,Calibrated 1D,smoothed_path
47.69037656903765,-8.843060973530807,,27.813005403867535,,,1.0,100.0,Calibrated 1D,smoothed_path
48.39330543933054,-8.843060973530807,,27.60184394825375,,,1.0,100.0,Calibrated 1D,smoothed_path
49.096234309623426,-8.843060973530811,,27.38815421897677,,,1.0,100.0,Calibrated 1D,smoothed_path
49.79916317991631,-8.84306097353081,,27.17239217851532,,,1.0,100.0,Calibrated 1D,smoothed_path
50.5020920502092,-8.843060973530811,,26.954987338440358,,,1.0,100.0,Calibrated 1D,smoothed_path
51.205020920502086,-8.84306097353081,,26.7363422268443,,,1.0,100.0,Calibrated 1D,smoothed_path
51.90794979079497,-8.84306097353081,,26.516832221524695,,,1.0,100.0,Calibrated 1D,smoothed_path
52.61087866108786,-8.843060973530815,,26.296805702919883,,,1.0,100.0,Calibrated 1D,smoothed_path
53.313807531380746,-8.843060973530811,,26.07658448104386,,,1.0,100.0,Calibrated 1D,smoothed_path
54.01673640167363,-8.843060973530811,,25.85646445205662,,,1.0,100.0,Calibrated 1D,smoothed_path
54.71966527196653,-8.84306097353081,,25.63671644238447,,,1.0,100.0,Calibrated 1D,smoothed_path
55.42259414225941,-8.84306097353081,,25.417587201240863,,,1.0,100.0,Calibrated 1D,smoothed_path
56.1255230125523,-8.843060973530811,,25.199300505780414,,,1.0,100.0,Calibrated 1D,smoothed_path
56.82845188284519,-8.84306097353081,,24.98205834676508,,,1.0,100.0,Calibrated 1D,smoothed_path
57.53138075313807,-8.843060973530811,,24.766042166375463,,,1.0,100.0,Calibrated 1D,smoothed_path
58.23430962343096,-8.843060973530807,,24.551414123535544,,,1.0,100.0,Calibrated 1D,smoothed_path
58.93723849372385,-8.843060973530811,,24.338318365737077,,,1.0,100.0,Calibrated 1D,smoothed_path
59.64016736401673,-8.843060973530807,,24.126882289773057,,,1.0,100.0,Calibrated 1D,smoothed_path
60.34309623430962,-8.84306097353081,,23.917217776968396,,,1.0,100.0,Calibrated 1D,smoothed_path
61.046025104602506,-8.843060973530811,,23.709422391393293,,,1.0,100.0,Calibrated 1D,smoothed_path
61.74895397489539,-8.843060973530807,,23.503580532144248,,,1.0,100.0,Calibrated 1D,smoothed_path
62.45188284518828,-8.843060973530811,,23.299764533073677,,,1.0,100.0,Calibrated 1D,smoothed_path
63.154811715481166,-8.84306097353081,,23.09803570534562,,,1.0,100.0,Calibrated 1D,smoothed_path
63.85774058577405,-8.843060973530807,,22.898445319905562,,,1.0,100.0,Calibrated 1D,smoothed_path
64.56066945606693,-8.84306097353081,,22.70103552839297,,,1.0,100.0,Calibrated 1D,smoothed_path
65.26359832635983,-8.843060973530807,,22.505840222219,,,1.0,100.0,Calibrated 1D,smoothed_path
65.96652719665272,-8.843060973530811,,22.312885830500363,,,1.0,100.0,Calibrated 1D,smoothed_path
66.6694560669456,-8.843060973530811,,22.122192058309302,,,1.0,100.0,Calibrated 1D,smoothed_path
67.3723849372385,-8.84306097353081,,21.933772567292053,,,1.0,100.0,Calibrated 1D,smoothed_path
68.07531380753137,-8.843060973530807,,21.747635601148666,,,1.0,100.0,Calibrated 1D,smoothed_path
68.77824267782427,-8.843060973530811,,21.563784558776113,,,1.0,100.0,Calibrated 1D,smoothed_path
69.48117154811715,-8.843060973530811,,21.382218518076783,,,1.0,100.0,Calibrated 1D,smoothed_path
70.18410041841004,-8.843060973530807,,21.202932713542666,,,1.0,100.0,Calibrated 1D,smoothed_path
70.88702928870292,-8.843060973530807,,21.025918970759662,,,1.0,100.0,Calibrated 1D,smoothed_path
71.58995815899581,-8.843060973530807,,20.851166100951403,,,1.0,100.0,Calibrated 1D,smoothed_path
72.29288702928869,-8.843060973530811,,20.678660258609725,,,1.0,100.0,Calibrated 1D,smoothed_path
72.99581589958159,-8.843060973530807,,20.508385265152498,,,1.0,100.0,Calibrated 1D,smoothed_path
73.69874476987447,-8.843060973530811,,20.340322901416485,,,1.0,100.0,Calibrated 1D,smoothed_path
74.40167364016736,-8.843060973530811,,20.174453171643016,,,1.0,100.0,Calibrated 1D,smoothed_path
75.10460251046024,-8.84306097353081,,20.010754541452897,,,1.0,100.0,Calibrated 1D,smoothed_path
75.80753138075313,-8.843060973530811,,19.849204152140516,,,1.0,100.0,Calibrated 1D,smoothed_path
76.51046025104601,-8.84306097353081,,19.68977801344895,,,1.0,100.0,Calibrated 1D,smoothed_path
77.2133891213389,-8.843060973530807,,19.532451176822395,,,1.0,100.0,Calibrated 1D,smoothed_path
77.9163179916318,-8.843060973530811,,19.37719789097118,,,1.0,100.0,Calibrated 1D,smoothed_path
78.61924686192468,-8.843060973530807,,19.223991741430435,,,1.0,100.0,Calibrated 1D,smoothed_path
79.32217573221757,-8.843060973530807,,19.072805775647115,,,1.0,100.0,Calibrated 1D,smoothed_path
80.02510460251045,-8.843060973530807,,18.92361261499269,,,1.0,100.0,Calibrated 1D,smoothed_path
80.72803347280335,-8.843060973530807,,18.776384554970768,,,1.0,100.0,Calibrated 1D,smoothed_path
81.43096234309623,-8.843060973530811,,18.631093654770197,,,1.0,100.0,Calibrated 1D,smoothed_path
82.13389121338912,-8.84306097353081,,18.487711817205245,,,1.0,100.0,Calibrated 1D,smoothed_path
82.836820083682,-8.843060973530811,,18.346210859984105,,,1.0,100.0,Calibrated 1D,smoothed_path
83.5397489539749,-8.843060973530813,,18.206562579156362,,,1.0,100.0,Calibrated 1D,smoothed_path
84.24267782426777,-8.84306097353081,,18.068738805506825,,,1.0,100.0,Calibrated 1D,smoothed_path
84.94560669456067,-8.843060973530811,,17.932711454588425,,,1.0,100.0,Calibrated 1D,smoothed_path
85.64853556485355,-8.843060973530811,,17.79845257101907,,,1.0,100.0,Calibrated 1D,smoothed_path
86.35146443514644,-8.843060973530807,,17.66593436760671,,,1.0,100.0,Calibrated 1D,smoothed_path
87.05439330543932,-8.843060973530807,,17.535129259811725,,,1.0,100.0,Calibrated 1D,smoothed_path
87.75732217573221,-8.84306097353081,,17.4060098960068,,,1.0,100.0,Calibrated 1D,smoothed_path
88.46025104602509,-8.843060973530811,,17.27854918395054,,,1.0,100.0,Calibrated 1D,smoothed_path
89.16317991631799,-8.843060973530807,,17.152720313851226,,,1.0,100.0,Calibrated 1D,smoothed_path
89.86610878661087,-8.84306097353081,,17.02849677836256,,,1.0,100.0,Calibrated 1D,smoothed_path
90.56903765690376,-8.843060973530811,,16.90585238982084,,,1.0,100.0,Calibrated 1D,smoothed_path
91.27196652719664,-8.843060973530807,,16.78476129500584,,,1.0,100.0,Calibrated 1D,smoothed_path
91.97489539748953,-8.843060973530811,,16.66519798768182,,,1.0,100.0,Calibrated 1D,smoothed_path
92.67782426778243,-8.84306097353081,,16.547137319153173,,,1.0,100.0,Calibrated 1D,smoothed_path
93.3807531380753,-8.843060973530807,,16.430554507049216,,,1.0,100.0,Calibrated 1D,smoothed_path
94.0836820083682,-8.84306097353081,,16.3154251425348,,,1.0,100.0,Calibrated 1D,smoothed_path
94.78661087866108,-8.843060973530807,,16.201725196127917,,,1.0,100.0,Calibrated 1D,smoothed_path
95.48953974895397,-8.843060973530807,,16.089431022291432,,,1.0,100.0,Calibrated 1D,smoothed_path
96.19246861924685,-8.843060973530811,,15.978519362953842,,,1.0,100.0,Calibrated 1D,smoothed_path
96.89539748953975,-8.84306097353081,,15.86896735010303,,,1.0,100.0,Calibrated 1D,smoothed_path
97.59832635983263,-8.843060973530807,,15.760752507587709,,,1.0,100.0,Calibrated 1D,smoothed_path
98.30125523012552,-8.843060973530807,,15.65385275225271,,,1.0,100.0,Calibrated 1D,smoothed_path
99.0041841004184,-8.843060973530811,,15.548246394527082,,,1.0,100.0,Calibrated 1D,smoothed_path
99.7071129707113,-8.84306097353081,,15.443912138577858,,,1.0,100.0,Calibrated 1D,smoothed_path
100.41004184100417,-8.84306097353081,,15.34082908213679,,,1.0,100.0,Calibrated 1D,smoothed_path
101.11297071129707,-8.84306097353081,,15.238976716102695,,,1.0,100.0,Calibrated 1D,smoothed_path
101.81589958158995,-8.843060973530807,,15.138334924018192,,,1.0,100.0,Calibrated 1D,smoothed_path
102.51882845188284,-8.843060973530811,,15.03888398151599,,,1.0,100.0,Calibrated 1D,smoothed_path
103.22175732217572,-8.843060973530811,,14.940604555827038,,,1.0,100.0,Calibrated 1D,smoothed_path
103.92468619246861,-8.84306097353081,,14.84347770544004,,,1.0,100.0,Calibrated 1D,smoothed_path
104.62761506276149,-8.843060973530807,,14.74748487999949,,,1.0,100.0,Calibrated 1D,smoothed_path
105.33054393305439,-8.843060973530811,,14.65260792052687,,,1.0,100.0,Calibrated 1D,smoothed_path
106.03347280334727,-8.843060973530811,,14.558829060047419,,,1.0,100.0,Calibrated 1D,smoothed_path
106.73640167364016,-8.843060973530807,,14.466130924702156,,,1.0,100.0,Calibrated 1D,smoothed_path
107.43933054393305,-8.843060973530811,,14.374496535422026,,,1.0,100.0,Calibrated 1D,smoothed_path
108.14225941422593,-8.84306097353081,,14.283909310237576,,,1.0,100.0,Calibrated 1D,smoothed_path
108.84518828451883,-8.843060973530811,,14.194353067293747,,,1.0,100.0,Calibrated 1D,smoothed_path
109.5481171548117,-8.843060973530811,,14.105812028634363,,,1.0,100.0,Calibrated 1D,smoothed_path
110.2510460251046,-8.84306097353081,,14.018270824815422,,,1.0,100.0,Calibrated 1D,smoothed_path
110.95397489539748,-8.843060973530807,,13.931714500399263,,,1.0,100.0,Calibrated 1D,smoothed_path
111.65690376569037,-8.843060973530811,,13.846128520373696,,,1.0,100.0,Calibrated 1D,smoothed_path
112.35983263598325,-8.843060973530811,,13.761498777530768,,,1.0,100.0,Calibrated 1D,smoothed_path
113.06276150627615,-8.843060973530811,,13.677811600828598,,,1.0,100.0,Calibrated 1D,smoothed_path
113.76569037656903,-8.84306097353081,,13.595053764747188,,,1.0,100.0,Calibrated 1D,smoothed_path
114.46861924686192,-8.84306097353081,,13.513212499634628,,,1.0,100.0,Calibrated 1D,smoothed_path
115.1715481171548,-8.84306097353081,,13.432275503023785,,,1.0,100.0,Calibrated 1D,smoothed_path
115.8744769874477,-8.843060973530811,,13.352230951881541,,,1.0,100.0,Calibrated 1D,smoothed_path
116.57740585774057,-8.843060973530811,,13.27306751573271,,,1.0,100.0,Calibrated 1D,smoothed_path
117.28033472803347,-8.843060973530807,,13.19477437057898,,,1.0,100.0,Calibrated 1D,smoothed_path
117.98326359832635,-8.843060973530807,,13.117341213510215,,,1.0,100.0,Calibrated 1D,smoothed_path
118.68619246861924,-8.84306097353081,,13.040758277880363,,,1.0,100.0,Calibrated 1D,smoothed_path
119.38912133891212,-8.843060973530811,,12.965016348894636,,,1.0,100.0,Calibrated 1D,smoothed_path
120.09205020920501,-8.84306097353081,,12.89010677942783,,,1.0,100.0,Calibrated 1D,smoothed_path
120.79497907949789,-8.843060973530811,,12.8160215058665,,,1.0,100.0,Calibrated 1D,smoothed_path
121.49790794979079,-8.843060973530807,,12.7427530637406,,,1.0,100.0,Calibrated 1D,smoothed_path
122.20083682008368,-8.843060973530811,,12.670294602884004,,,1.0,100.0,Calibrated 1D,smoothed_path
122.90376569037656,-8.843060973530807,,12.598639901837885,,,1.0,100.0,Calibrated 1D,smoothed_path
123.60669456066945,-8.84306097353081,,12.527783381187929,,,1.0,100.0,Calibrated 1D,smoothed_path
124.30962343096233,-8.843060973530807,,12.457720115505833,,,1.0,100.0,Calibrated 1D,smoothed_path
125.01255230125523,-8.84306097353081,,12.388445843548453,,,1.0,100.0,Calibrated 1D,smoothed_path
125.7154811715481,-8.843060973530807,,12.319956976355304,,,1.0,100.0,Calibrated 1D,smoothed_path
126.418410041841,-8.843060973530807,,12.252250602877467,,,1.0,100.0,Calibrated 1D,smoothed_path
127.12133891213388,-8.843060973530811,,12.18532449276909,,,1.0,100.0,Calibrated 1D,smoothed_path
127.82426778242677,-8.84306097353081,,12.119177095977314,,,1.0,100.0,Calibrated 1D,smoothed_path
128.52719665271965,-8.843060973530807,,12.053807538778582,,,1.0,100.0,Calibrated 1D,smoothed_path
129.23012552301253,-8.843060973530807,,11.989215615928478,,,1.0,100.0,Calibrated 1D,smoothed_path
129.93305439330544,-8.84306097353081,,11.925401778620095,,,1.0,100.0,Calibrated 1D,smoothed_path
130.63598326359832,-8.84306097353081,,11.862367117981526,,,1.0,100.0,Calibrated 1D,smoothed_path
131.3389121338912,-8.843060973530807,,11.800113343887102,,,1.0,100.0,Calibrated 1D,smoothed_path
132.04184100418408,-8.84306097353081,,11.738642758908856,,,1.0,100.0,Calibrated 1D,smoothed_path
132.744769874477,-8.843060973530811,,11.677958227293994,,,1.0,100.0,Calibrated 1D,smoothed_path
133.44769874476987,-8.84306097353081,,11.618063138920359,,,1.0,100.0,Calibrated 1D,smoothed_path
134.15062761506275,-8.84306097353081,,11.55896136825356,,,1.0,100.0,Calibrated 1D,smoothed_path
134.85355648535563,-8.843060973530811,,11.50065722840591,,,1.0,100.0,Calibrated 1D,smoothed_path
135.55648535564853,-8.843060973530811,,11.443155420476813,,,1.0,100.0,Calibrated 1D,smoothed_path
136.2594142259414,-8.84306097353081,,11.386460978435192,,,1.0,100.0,Calibrated 1D,smoothed_path
136.9623430962343,-8.843060973530807,,11.330579209885196,,,1.0,100.0,Calibrated 1D,smoothed_path
137.6652719665272,-8.843060973530811,,11.275515633135196,,,1.0,100.0,Calibrated 1D,smoothed_path
138.36820083682008,-8.843060973530811,,11.221275911064303,,,1.0,100.0,Calibrated 1D,smoothed_path
139.07112970711296,-8.843060973530807,,11.167865782349278,,,1.0,100.0,Calibrated 1D,smoothed_path
139.77405857740584,-8.843060973530807,,11.115290990675504,,,1.0,100.0,Calibrated 1D,smoothed_path
140.47698744769875,-8.84306097353081,,11.063557212606572,,,1.0,100.0,Calibrated 1D,smoothed_path
141.17991631799163,-8.84306097353081,,11.012669984827639,,,1.0,100.0,Calibrated 1D,smoothed_path
141.8828451882845,-8.84306097353081,,10.962634631505338,,,1.0,100.0,Calibrated 1D,smoothed_path
142.58577405857739,-8.843060973530807,,10.913456192522142,,,1.0,100.0,Calibrated 1D,smoothed_path
143.2887029288703,-8.84306097353081,,10.865139353344032,,,1.0,100.0,Calibrated 1D,smoothed_path
143.99163179916317,-8.84306097353081,,10.81768837726765,,,1.0,100.0,Calibrated 1D,smoothed_path
144.69456066945605,-8.84306097353081,,10.77110704076648,,,1.0,100.0,Calibrated 1D,smoothed_path
145.39748953974893,-8.843060973530811,,10.725398572615962,,,1.0,100.0,Calibrated 1D,smoothed_path
146.10041841004184,-8.843060973530811,,10.680565597425286,,,1.0,100.0,Calibrated 1D,smoothed_path
146.80334728033472,-8.84306097353081,,10.636610084140699,,,1.0,100.0,Calibrated 1D,smoothed_path
147.5062761506276,-8.84306097353081,,10.593533300012414,,,1.0,100.0,Calibrated 1D,smoothed_path
148.20920502092048,-8.843060973530807,,10.551335770437028,,,1.0,100.0,Calibrated 1D,smoothed_path
148.9121338912134,-8.84306097353081,,10.51001724500102,,,1.0,100.0,Calibrated 1D,smoothed_path
149.61506276150627,-8.843060973530807,,10.4695766699611,,,1.0,100.0,Calibrated 1D,smoothed_path
150.31799163179915,-8.843060973530811,,10.43001216730536,,,1.0,100.0,Calibrated 1D,smoothed_path
151.02092050209203,-8.84306097353081,,10.39132102044789,,,1.0,100.0,Calibrated 1D,smoothed_path
151.72384937238493,-8.84306097353081,,10.353499666520367,,,1.0,100.0,Calibrated 1D,smoothed_path
152.4267782426778,-8.84306097353081,,10.316543695139089,,,1.0,100.0,Calibrated 1D,smoothed_path
153.1297071129707,-8.843060973530807,,10.2804478534465,,,1.0,100.0,Calibrated 1D,smoothed_path
153.8326359832636,-8.843060973530811,,10.245206057153991,,,1.0,100.0,Calibrated 1D,smoothed_path
154.53556485355648,-8.84306097353081,,10.21081140724834,,,1.0,100.0,Calibrated 1D,smoothed_path
155.23849372384936,-8.84306097353081,,10.177256211969137,,,1.0,100.0,Calibrated 1D,smoothed_path
155.94142259414224,-8.843060973530807,,10.144532013618589,,,1.0,100.0,Calibrated 1D,smoothed_path
156.64435146443515,-8.843060973530807,,10.112629619729304,,,1.0,100.0,Calibrated 1D,smoothed_path
157.34728033472803,-8.84306097353081,,10.081539138089479,,,1.0,100.0,Calibrated 1D,smoothed_path
158.0502092050209,-8.843060973530811,,10.051250015108362,,,1.0,100.0,Calibrated 1D,smoothed_path
158.75313807531379,-8.843060973530807,,10.02175107699766,,,1.0,100.0,Calibrated 1D,smoothed_path
159.4560669456067,-8.843060973530811,,9.993030573245541,,,1.0,100.0,Calibrated 1D,smoothed_path
160.15899581589957,-8.843060973530811,,9.96507622186913,,,1.0,100.0,Calibrated 1D,smoothed_path
160.86192468619245,-8.843060973530807,,9.93787525594723,,,1.0,100.0,Calibrated 1D,smoothed_path
161.56485355648533,-8.843060973530811,,9.911414470957094,,,1.0,100.0,Calibrated 1D,smoothed_path
162.26778242677824,-8.843060973530811,,9.885680272466015,,,1.0,100.0,Calibrated 1D,smoothed_path
162.97071129707112,-8.843060973530811,,9.860658723759794,,,1.0,100.0,Calibrated 1D,smoothed_path
163.673640167364,-8.84306097353081,,9.836335593024168,,,1.0,100.0,Calibrated 1D,smoothed_path
164.37656903765688,-8.84306097353081,,9.812696399731934,,,1.0,100.0,Calibrated 1D,smoothed_path
165.0794979079498,-8.84306097353081,,9.789726459926037,,,1.0,100.0,Calibrated 1D,smoothed_path
165.78242677824267,-8.843060973530811,,9.767410930127383,,,1.0,100.0,Calibrated 1D,smoothed_path
166.48535564853555,-8.843060973530807,,9.745734849634054,,,1.0,100.0,Calibrated 1D,smoothed_path
167.18828451882845,-8.843060973530811,,9.724683181016134,,,1.0,100.0,Calibrated 1D,smoothed_path
167.89121338912133,-8.843060973530807,,9.704240848646206,,,1.0,100.0,Calibrated 1D,smoothed_path
168.5941422594142,-8.84306097353081,,9.684392775140024,,,1.0,100.0,Calibrated 1D,smoothed_path
169.2970711297071,-8.84306097353081,,9.665123915613945,,,1.0,100.0,Calibrated 1D,smoothed_path
170.0,-8.843060973530807,,9.646419289695674,,,1.0,100.0,Calibrated 1D,smoothed_path
2.0,-26.104730200882443,,18.150923403782766,,,1.0,100.0,Calibrated 2D,smoothed_path
2.702928870292887,-26.005141970007813,,18.45764852654501,,,1.0,100.0,Calibrated 2D,smoothed_path
3.405857740585774,-25.900787407599775,,18.77397707565163,,,1.0,100.0,Calibrated 2D,smoothed_path
4.108786610878661,-25.79143556025786,,19.10017624355108,,,1.0,100.0,Calibrated 2D,smoothed_path
4.811715481171548,-25.676847826607947,,19.436506265357192,,,1.0,100.0,Calibrated 2D,smoothed_path
5.514644351464435,-25.556778318906844,,19.78321804249392,,,1.0,100.0,Calibrated 2D,smoothed_path
6.217573221757322,-25.430974339403356,,20.140550498727695,,,1.0,100.0,Calibrated 2D,smoothed_path
6.920502092050209,-25.299176985136974,,20.508727656076424,,,1.0,100.0,Calibrated 2D,smoothed_path
7.623430962343096,-25.161121895346675,,20.887955420474633,,,1.0,100.0,Calibrated 2D,smoothed_path
8.326359832635983,-25.016540155940067,,21.27841807023504,,,1.0,100.0,Calibrated 2D,smoothed_path
9.02928870292887,-24.86515937547759,,21.680274444378462,,,1.0,100.0,Calibrated 2D,smoothed_path
