subsetSlug,subsetLabel,syntheticId,model,parameter,trueValue,recoveredValue,error,absError,plotSubsetSlug,plotSubsetLabel,displayParameter,displayScale,truePlotValue,recoveredPlotValue,plotError,plotAbsError
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0009,MeanTimeseriesBaseBCC,visVarSlope,0.3565615430353265,0.3573769615293748,0.0008154184940483,0.0008154184940483,joint_devices,Mouse + Trackpad joint,$\sigma_{v\beta}$,raw,0.3565615430353265,0.3573769615293748,0.0008154184940483145,0.0008154184940483145
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0009,MeanTimeseriesBaseBCC,retention,0.983526737538164,0.982997935562954,-0.0005288019752099,0.0005288019752099,joint_devices,Mouse + Trackpad joint,$A$,raw,0.983526737538164,0.982997935562954,-0.0005288019752099915,0.0005288019752099915
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0009,MeanTimeseriesBaseBCC,lr,0.0442920135513596,0.0450366278739751,0.0007446143226155,0.0007446143226155,joint_devices,Mouse + Trackpad joint,$B$,raw,0.0442920135513596,0.0450366278739751,0.0007446143226155014,0.0007446143226155014
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0010,MeanTimeseriesBaseBCC,propVar_mouse,329.8350007507898,376.571985599028,46.736984848238194,46.736984848238194,joint_devices,Mouse + Trackpad joint,"$\sigma_{p,\mathrm{mouse}}$",sd,18.161360101897372,19.405462777244658,1.2441026753472855,1.2441026753472855
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0010,MeanTimeseriesBaseBCC,propVar_trackpad,172.57129708358505,197.90323611336987,25.33193902978482,25.33193902978482,joint_devices,Mouse + Trackpad joint,"$\sigma_{p,\mathrm{trackpad}}$",sd,13.13663948974718,14.067808504289852,0.9311690145426716,0.9311690145426716
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0010,MeanTimeseriesBaseBCC,visVarSlope,0.5560000524640842,0.5804256340830376,0.0244255816189533,0.0244255816189533,joint_devices,Mouse + Trackpad joint,$\sigma_{v\beta}$,raw,0.5560000524640842,0.5804256340830376,0.024425581618953363,0.024425581618953363
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0010,MeanTimeseriesBaseBCC,retention,0.9826112704785642,0.9816445046883407,-0.0009667657902233,0.0009667657902233,joint_devices,Mouse + Trackpad joint,$A$,raw,0.9826112704785642,0.9816445046883407,-0.0009667657902234783,0.0009667657902234783
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0010,MeanTimeseriesBaseBCC,lr,0.2234853240997548,0.2246961149217156,0.0012107908219608,0.0012107908219608,joint_devices,Mouse + Trackpad joint,$B$,raw,0.2234853240997548,0.2246961149217156,0.0012107908219607944,0.0012107908219607944
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0011,MeanTimeseriesBaseBCC,propVar_mouse,737.879971501022,999.9999999987584,262.12002849773626,262.12002849773626,joint_devices,Mouse + Trackpad joint,"$\sigma_{p,\mathrm{mouse}}$",sd,27.16394616952813,31.622776601664164,4.458830432136033,4.458830432136033
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0011,MeanTimeseriesBaseBCC,propVar_trackpad,383.77224638217393,597.600541992113,213.82829560993903,213.82829560993903,joint_devices,Mouse + Trackpad joint,"$\sigma_{p,\mathrm{trackpad}}$",sd,19.590105828764017,24.445869630514537,4.85576380175052,4.85576380175052
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0011,MeanTimeseriesBaseBCC,visVarSlope,0.4687267798443864,0.4946062850214557,0.0258795051770693,0.0258795051770693,joint_devices,Mouse + Trackpad joint,$\sigma_{v\beta}$,raw,0.4687267798443864,0.4946062850214557,0.02587950517706933,0.02587950517706933
