subsetSlug,subsetLabel,syntheticId,model,parameter,trueValue,recoveredValue,error,absError
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0015,MeanTimeseriesVectorBCC,propVar_mouse,447.6397629618885,413.2771832890191,-34.3625796728694,34.3625796728694
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0015,MeanTimeseriesVectorBCC,propVar_trackpad,275.8632859859144,260.84814609088477,-15.01513989502962,15.01513989502962
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0015,MeanTimeseriesVectorBCC,visVarSlope,0.06778962542692392,0.06651528103144723,-0.0012743443954766898,0.0012743443954766898
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0015,MeanTimeseriesVectorBCC,retention,0.991728519178109,0.9919691973523524,0.00024067817424344717,0.00024067817424344717
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0015,MeanTimeseriesVectorBCC,lr,0.2570617769247384,0.25743428464733253,0.0003725077225941176,0.0003725077225941176
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0016,MeanTimeseriesVectorBCC,propVar_mouse,251.02198040205374,226.3012883701575,-24.72069203189625,24.72069203189625
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0016,MeanTimeseriesVectorBCC,propVar_trackpad,89.433647521489,83.20981354714785,-6.223833974341147,6.223833974341147
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0016,MeanTimeseriesVectorBCC,visVarSlope,0.3641396512956955,0.3503507970616648,-0.0137888542340307,0.0137888542340307
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0016,MeanTimeseriesVectorBCC,retention,0.997993940868502,0.9984247528812836,0.00043081201278161174,0.00043081201278161174
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0016,MeanTimeseriesVectorBCC,lr,0.07670095622560409,0.0750151097931198,-0.0016858464324842892,0.0016858464324842892
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0017,MeanTimeseriesVectorBCC,propVar_mouse,349.07502888580194,293.14779287640266,-55.92723600939928,55.92723600939928
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0017,MeanTimeseriesVectorBCC,propVar_trackpad,120.85427227188896,105.91951470968368,-14.934757562205277,14.934757562205277
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0017,MeanTimeseriesVectorBCC,visVarSlope,0.2066108739818248,0.19817812258733988,-0.008432751394484905,0.008432751394484905
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0017,MeanTimeseriesVectorBCC,retention,0.9779317167018006,0.9784120336566456,0.00048031695484507253,0.00048031695484507253
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0017,MeanTimeseriesVectorBCC,lr,0.08536337585939814,0.0853157755904761,-4.760026892204616e-05,4.760026892204616e-05
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0018,MeanTimeseriesVectorBCC,propVar_mouse,645.7126494759169,652.7293462229027,7.016696746985758,7.016696746985758
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0018,MeanTimeseriesVectorBCC,propVar_trackpad,339.9433423665252,353.3524620139067,13.409119647381488,13.409119647381488
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0018,MeanTimeseriesVectorBCC,visVarSlope,0.049287238436573864,0.0497012709476415,0.00041403251106763433,0.00041403251106763433
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0018,MeanTimeseriesVectorBCC,retention,0.9827612399098944,0.9823463312111764,-0.000414908698717964,0.000414908698717964
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0018,MeanTimeseriesVectorBCC,lr,0.20214759942607372,0.20610192399944652,0.003954324573372803,0.003954324573372803
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0019,MeanTimeseriesVectorBCC,propVar_mouse,179.7344293863759,165.04500661752692,-14.68942276884897,14.68942276884897
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0019,MeanTimeseriesVectorBCC,propVar_trackpad,192.31097771738126,175.19723422108106,-17.113743496300202,17.113743496300202
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0019,MeanTimeseriesVectorBCC,visVarSlope,0.24834214150854364,0.2407938920709267,-0.0075482494376169496,0.0075482494376169496
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0019,MeanTimeseriesVectorBCC,retention,0.9598795239744567,0.9614181329827121,0.0015386090082553094,0.0015386090082553094
joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesVectorBCC_0019,MeanTimeseriesVectorBCC,lr,0.23029136464563515,0.22590565685095626,-0.004385707794678895,0.004385707794678895
