candidateModel,parameterization,negLogLik,rmse,elapsedSeconds,nRows,nParams,AIC,BIC,recovered_propVar_mouse,recovered_propVar_trackpad,recovered_visVarSlope,recovered_retention,recovered_lr,recovered_raw_propVar_mouse,recovered_raw_propVar_trackpad,recovered_raw_visVarSlope,recovered_raw_retention,recovered_raw_lr,recovered_raw_visVarInt,recovered_visVarInt,recovered_raw_motorVar_mouse,recovered_motorVar_mouse,recovered_raw_motorVar_trackpad,recovered_motorVar_trackpad,subsetSlug,subsetLabel,syntheticId,drawIndex,generatingModel,true_propVar_mouse,true_propVar_trackpad,true_visVarSlope,true_retention,true_lr,true_raw_propVar_mouse,true_raw_propVar_trackpad,true_raw_visVarSlope,true_raw_retention,true_raw_lr,true_raw_visVarInt,true_visVarInt,true_raw_motorVar_mouse,true_motorVar_mouse,true_raw_motorVar_trackpad,true_motorVar_trackpad,fitSeed,recovered_senseVar_mouse,recovered_senseVar_trackpad,recovered_c,recovered_raw_senseVar_mouse,recovered_raw_senseVar_trackpad,recovered_raw_c,true_senseVar_mouse,true_senseVar_trackpad,true_c,true_raw_senseVar_mouse,true_raw_senseVar_trackpad,true_raw_c
MeanTimeseriesCausalInf,joint_device_fixed_motorVar,66544.2555870651,7.166520359855474,236.21743889999925,20800,5,133098.5111741302,133138.22471545864,,,,0.9357423043220174,1.0,,,,0.9357423043220174,1.0,,,,,,,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0011,11,MeanTimeseriesBaseBCC,737.879971501022,383.77224638217393,0.4687267798443864,0.9553696089418986,0.036298408876117426,737.879971501022,383.77224638217393,0.4687267798443864,0.9553696089418986,0.036298408876117426,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,1356730875,1983.6200001996383,842.0771222851724,0.7453796289517219,1983.6200001996383,842.0771222851724,0.7453796289517219,,,,,,
MeanTimeseriesVectorBCC,joint_device_fixed_motorVar,66041.12323620474,7.06507591525121,904.3261031000002,20800,5,132092.2464724095,132131.96001373793,3.8356176298371367,2.407704434000864,0.08558676039264261,1.0,0.07412834727098092,3.8356176298371367,2.407704434000864,0.08558676039264261,1.0,0.07412834727098092,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0011,11,MeanTimeseriesBaseBCC,737.879971501022,383.77224638217393,0.4687267798443864,0.9553696089418986,0.036298408876117426,737.879971501022,383.77224638217393,0.4687267798443864,0.9553696089418986,0.036298408876117426,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,1054129831,,,,,,,,,,,,
MeanTimeseriesBaseBCC,joint_device_fixed_motorVar,66056.44987538506,7.094453373241468,196.17864250000275,20800,5,132122.89975077013,132162.61329209857,632.044969795001,391.32390522176473,0.4675220039257993,0.987989381686224,0.19891844257558486,632.044969795001,391.32390522176473,0.4675220039257993,0.987989381686224,0.19891844257558486,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0012,12,MeanTimeseriesBaseBCC,631.4786764727838,392.1358501570256,0.46732474405570446,0.9878073049387244,0.20115891137589242,631.4786764727838,392.1358501570256,0.46732474405570446,0.9878073049387244,0.20115891137589242,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,2032858404,,,,,,,,,,,,
MeanTimeseriesCausalInf,joint_device_fixed_motorVar,119321.363092389,13.910286207242416,221.2255651000014,20800,5,238652.726184778,238692.43972610644,,,,0.9760886829195698,1.0,,,,0.9760886829195698,1.0,,,,,,,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0012,12,MeanTimeseriesBaseBCC,631.4786764727838,392.1358501570256,0.46732474405570446,0.9878073049387244,0.20115891137589242,631.4786764727838,392.1358501570256,0.46732474405570446,0.9878073049387244,0.20115891137589242,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,867719199,715.8178554900402,218.89639890329076,0.1505881928352982,715.8178554900402,218.89639890329076,0.1505881928352982,,,,,,
MeanTimeseriesVectorBCC,joint_device_fixed_motorVar,72893.61724287331,7.899748355304494,774.4867521000124,20800,5,145797.23448574662,145836.94802707506,444.5315076536202,173.25321988259367,0.269198827803199,0.9933599350639951,0.1682159451829565,444.5315076536202,173.25321988259367,0.269198827803199,0.9933599350639951,0.1682159451829565,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0012,12,MeanTimeseriesBaseBCC,631.4786764727838,392.1358501570256,0.46732474405570446,0.9878073049387244,0.20115891137589242,631.4786764727838,392.1358501570256,0.46732474405570446,0.9878073049387244,0.20115891137589242,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,1665083933,,,,,,,,,,,,
MeanTimeseriesBaseBCC,joint_device_fixed_motorVar,65908.73623243463,7.025119493120549,163.12531370000215,20800,5,131827.47246486926,131867.1860061977,581.0281987433038,498.4863914978246,0.3663153842053853,0.9484241356234238,0.14145837852288118,581.0281987433038,498.4863914978246,0.3663153842053853,0.9484241356234238,0.14145837852288118,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0013,13,MeanTimeseriesBaseBCC,538.5524647496053,458.31769375957765,0.3628103406882738,0.9497153823508865,0.13840752634610087,538.5524647496053,458.31769375957765,0.3628103406882738,0.9497153823508865,0.13840752634610087,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,1164434516,,,,,,,,,,,,
MeanTimeseriesCausalInf,joint_device_fixed_motorVar,74283.03245288153,8.561930979712018,211.0089100000041,20800,5,148576.06490576305,148615.7784470915,,,,0.9295518823801963,1.0,,,,0.9295518823801963,1.0,,,,,,,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0013,13,MeanTimeseriesBaseBCC,538.5524647496053,458.31769375957765,0.3628103406882738,0.9497153823508865,0.13840752634610087,538.5524647496053,458.31769375957765,0.3628103406882738,0.9497153823508865,0.13840752634610087,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,1389585140,3709.4389690689018,1557.54589815829,0.2027021788674201,3709.4389690689018,1557.54589815829,0.2027021788674201,,,,,,
MeanTimeseriesVectorBCC,joint_device_fixed_motorVar,68172.0443484735,7.286770957755704,778.3260427999921,20800,5,136354.088696947,136393.80223827544,10.974319274738232,7.015901272906553,0.057794503663026624,1.0,0.1302078539857593,10.974319274738232,7.015901272906553,0.057794503663026624,1.0,0.1302078539857593,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0013,13,MeanTimeseriesBaseBCC,538.5524647496053,458.31769375957765,0.3628103406882738,0.9497153823508865,0.13840752634610087,538.5524647496053,458.31769375957765,0.3628103406882738,0.9497153823508865,0.13840752634610087,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,923678139,,,,,,,,,,,,
MeanTimeseriesBaseBCC,joint_device_fixed_motorVar,65986.77433020713,7.111376225020145,117.31897510000272,20800,5,131983.54866041426,132023.2622017427,461.68131633985394,749.5681158180494,0.5853591822827187,0.9547726263895355,0.019614479615913002,461.68131633985394,749.5681158180494,0.5853591822827187,0.9547726263895355,0.019614479615913002,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0014,14,MeanTimeseriesBaseBCC,336.6145273023449,351.0277435274182,0.5825915307704954,0.9602540560244709,0.018478578755958666,336.6145273023449,351.0277435274182,0.5825915307704954,0.9602540560244709,0.018478578755958666,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,1859870105,,,,,,,,,,,,
MeanTimeseriesCausalInf,joint_device_fixed_motorVar,66081.79252015063,7.128726794083264,175.5656430999952,20800,5,132173.58504030126,132213.2985816297,,,,0.9336074942134512,0.9256386133968572,,,,0.9336074942134512,0.9256386133968572,,,,,,,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0014,14,MeanTimeseriesBaseBCC,336.6145273023449,351.0277435274182,0.5825915307704954,0.9602540560244709,0.018478578755958666,336.6145273023449,351.0277435274182,0.5825915307704954,0.9602540560244709,0.018478578755958666,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,999274302,1099.251925671806,477.1318192164215,1.4443287554000035,1099.251925671806,477.1318192164215,1.4443287554000035,,,,,,
MeanTimeseriesVectorBCC,joint_device_fixed_motorVar,66003.61430096866,7.113837391220355,663.3655767000018,20800,5,132017.22860193733,132056.94214326577,336.8381206295246,273.32608567718773,0.4463521009617109,0.9524173571246656,0.017922582220631828,336.8381206295246,273.32608567718773,0.4463521009617109,0.9524173571246656,0.017922582220631828,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0014,14,MeanTimeseriesBaseBCC,336.6145273023449,351.0277435274182,0.5825915307704954,0.9602540560244709,0.018478578755958666,336.6145273023449,351.0277435274182,0.5825915307704954,0.9602540560244709,0.018478578755958666,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,1854995389,,,,,,,,,,,,
MeanTimeseriesBaseBCC,joint_device_fixed_motorVar,65861.33388703219,7.043506275268207,151.3344158999971,20800,5,131732.66777406438,131772.38131539282,362.0768213972013,277.9045042824006,0.4995529308459603,0.9772676773093784,0.24350130581449755,362.0768213972013,277.9045042824006,0.4995529308459603,0.9772676773093784,0.24350130581449755,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0015,15,MeanTimeseriesBaseBCC,369.27507265694766,286.4125600738264,0.505996907353987,0.9770172526436868,0.24843770255965186,369.27507265694766,286.4125600738264,0.505996907353987,0.9770172526436868,0.24843770255965186,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,1258027973,,,,,,,,,,,,
MeanTimeseriesCausalInf,joint_device_fixed_motorVar,85699.77425198107,10.12191439241071,237.86798809998436,20800,5,171409.54850396214,171449.26204529058,,,,0.957493589930464,1.0,,,,0.957493589930464,1.0,,,,,,,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0015,15,MeanTimeseriesBaseBCC,369.27507265694766,286.4125600738264,0.505996907353987,0.9770172526436868,0.24843770255965186,369.27507265694766,286.4125600738264,0.505996907353987,0.9770172526436868,0.24843770255965186,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,2031099771,285.93384373048343,179.11638512650975,0.1312326580819306,285.93384373048343,179.11638512650975,0.1312326580819306,,,,,,
MeanTimeseriesVectorBCC,joint_device_fixed_motorVar,68494.81156877152,7.359855690305807,835.1265263000096,20800,5,136999.62313754304,137039.33667887148,75.52588200371964,51.33016326494134,0.203146132566072,0.993990157084656,0.19497988286896123,75.52588200371964,51.33016326494134,0.203146132566072,0.993990157084656,0.19497988286896123,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0015,15,MeanTimeseriesBaseBCC,369.27507265694766,286.4125600738264,0.505996907353987,0.9770172526436868,0.24843770255965186,369.27507265694766,286.4125600738264,0.505996907353987,0.9770172526436868,0.24843770255965186,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,602164459,,,,,,,,,,,,
MeanTimeseriesBaseBCC,joint_device_fixed_motorVar,66080.02576475413,7.104104514649974,124.85870599999907,20800,5,132170.05152950826,132209.7650708367,896.1359521161534,84.46202128641065,0.4706844253055793,0.9661005804648356,0.0055633644126634706,896.1359521161534,84.46202128641065,0.4706844253055793,0.9661005804648356,0.0055633644126634706,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0016,16,MeanTimeseriesBaseBCC,627.9088626912356,349.69955054468994,0.5668384553296428,0.9567795924152972,0.007199016900819312,627.9088626912356,349.69955054468994,0.5668384553296428,0.9567795924152972,0.007199016900819312,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,184644461,,,,,,,,,,,,
MeanTimeseriesCausalInf,joint_device_fixed_motorVar,66094.43553800757,7.106225095797579,211.78995760000544,20800,5,132198.87107601514,132238.5846173436,,,,0.9654098939871323,1.0,,,,0.9654098939871323,1.0,,,,,,,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0016,16,MeanTimeseriesBaseBCC,627.9088626912356,349.69955054468994,0.5668384553296428,0.9567795924152972,0.007199016900819312,627.9088626912356,349.69955054468994,0.5668384553296428,0.9567795924152972,0.007199016900819312,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,1581106465,2734.3397695688077,422.88997499760376,6.769868480814341,2734.3397695688077,422.88997499760376,6.769868480814341,,,,,,
MeanTimeseriesVectorBCC,joint_device_fixed_motorVar,66081.51748085445,7.104164513033905,750.6277822999982,20800,5,132173.0349617089,132212.74850303735,302.71145571776924,40.196756866051714,0.30093609444227326,0.9718674797878525,0.003885273428029685,302.71145571776924,40.196756866051714,0.30093609444227326,0.9718674797878525,0.003885273428029685,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0016,16,MeanTimeseriesBaseBCC,627.9088626912356,349.69955054468994,0.5668384553296428,0.9567795924152972,0.007199016900819312,627.9088626912356,349.69955054468994,0.5668384553296428,0.9567795924152972,0.007199016900819312,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,343155689,,,,,,,,,,,,
MeanTimeseriesBaseBCC,joint_device_fixed_motorVar,66031.75915725248,7.085489268921016,176.7447705999948,20800,5,132073.51831450497,132113.2318558334,330.4349687908299,946.9424223903859,0.4390258835808781,0.9558640343477615,0.15586791066405842,330.4349687908299,946.9424223903859,0.4390258835808781,0.9558640343477615,0.15586791066405842,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0017,17,MeanTimeseriesBaseBCC,283.23976341053526,611.7587676142333,0.42598119356378383,0.9564837969505816,0.15879446363518,283.23976341053526,611.7587676142333,0.42598119356378383,0.9564837969505816,0.15879446363518,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,1563065988,,,,,,,,,,,,
MeanTimeseriesCausalInf,joint_device_fixed_motorVar,74653.13112203863,8.488342276958068,238.0131160999881,20800,5,149316.26224407725,149355.9757854057,,,,0.9384041899896493,1.0,,,,0.9384041899896493,1.0,,,,,,,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0017,17,MeanTimeseriesBaseBCC,283.23976341053526,611.7587676142333,0.42598119356378383,0.9564837969505816,0.15879446363518,283.23976341053526,611.7587676142333,0.42598119356378383,0.9564837969505816,0.15879446363518,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,320799100,1166.8264170161742,1114.649431921305,0.2024164079606875,1166.8264170161742,1114.649431921305,0.2024164079606875,,,,,,
MeanTimeseriesVectorBCC,joint_device_fixed_motorVar,67695.71489882485,7.265333758658641,1008.2995792999864,20800,5,135401.4297976497,135441.14333897815,13.749406773192524,12.844166005306755,0.09259883860127689,1.0,0.14089693716626636,13.749406773192524,12.844166005306755,0.09259883860127689,1.0,0.14089693716626636,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0017,17,MeanTimeseriesBaseBCC,283.23976341053526,611.7587676142333,0.42598119356378383,0.9564837969505816,0.15879446363518,283.23976341053526,611.7587676142333,0.42598119356378383,0.9564837969505816,0.15879446363518,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,1510882188,,,,,,,,,,,,
MeanTimeseriesBaseBCC,joint_device_fixed_motorVar,65984.20671348526,7.085169439370201,151.70058699999936,20800,5,131978.4134269705,132018.12696829895,256.5298982358023,420.9073665900737,0.400138165828278,0.9684176952082258,0.09440662954625148,256.5298982358023,420.9073665900737,0.400138165828278,0.9684176952082258,0.09440662954625148,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0018,18,MeanTimeseriesBaseBCC,308.7742190039511,584.2036725447655,0.4196928116928412,0.9678851798054086,0.09555762755647618,308.7742190039511,584.2036725447655,0.4196928116928412,0.9678851798054086,0.09555762755647618,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,1708008663,,,,,,,,,,,,
MeanTimeseriesCausalInf,joint_device_fixed_motorVar,72231.79944681833,8.168112350492253,192.47947700001532,20800,5,144473.59889363666,144513.3124349651,,,,0.9532422661965776,1.0,,,,0.9532422661965776,1.0,,,,,,,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0018,18,MeanTimeseriesBaseBCC,308.7742190039511,584.2036725447655,0.4196928116928412,0.9678851798054086,0.09555762755647618,308.7742190039511,584.2036725447655,0.4196928116928412,0.9678851798054086,0.09555762755647618,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,2106159876,2265.021497893711,1347.3474500071686,0.3543625856156225,2265.021497893711,1347.3474500071686,0.3543625856156225,,,,,,
MeanTimeseriesVectorBCC,joint_device_fixed_motorVar,67216.83253819094,7.230636964769838,1310.1269058999897,20800,5,134443.66507638188,134483.37861771032,11.635916599747691,9.9983003661151,0.08742927205461341,1.0,0.09199242496155163,11.635916599747691,9.9983003661151,0.08742927205461341,1.0,0.09199242496155163,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0018,18,MeanTimeseriesBaseBCC,308.7742190039511,584.2036725447655,0.4196928116928412,0.9678851798054086,0.09555762755647618,308.7742190039511,584.2036725447655,0.4196928116928412,0.9678851798054086,0.09555762755647618,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,590461584,,,,,,,,,,,,
MeanTimeseriesBaseBCC,joint_device_fixed_motorVar,66065.00798367862,7.113491692945052,232.06401239999104,20800,5,132140.01596735723,132179.72950868568,613.1741060205384,328.9557264828532,0.27724159603519494,0.9536577851305059,0.3068195087812539,613.1741060205384,328.9557264828532,0.27724159603519494,0.9536577851305059,0.3068195087812539,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0019,19,MeanTimeseriesBaseBCC,598.9739587413036,323.17016501063773,0.27629026918966926,0.9542390093807874,0.30485012607839806,598.9739587413036,323.17016501063773,0.27629026918966926,0.9542390093807874,0.30485012607839806,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,580698179,,,,,,,,,,,,
MeanTimeseriesCausalInf,joint_device_fixed_motorVar,121495.36438655213,14.587240764919333,313.04170810000505,20800,5,243000.72877310426,243040.4423144327,,,,0.9219139711779641,1.0,,,,0.9219139711779641,1.0,,,,,,,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0019,19,MeanTimeseriesBaseBCC,598.9739587413036,323.17016501063773,0.27629026918966926,0.9542390093807874,0.30485012607839806,598.9739587413036,323.17016501063773,0.27629026918966926,0.9542390093807874,0.30485012607839806,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,1103211961,4623.875772653372,1708.8268592050206,0.06731820566464991,4623.875772653372,1708.8268592050206,0.06731820566464991,,,,,,
MeanTimeseriesVectorBCC,joint_device_fixed_motorVar,81673.86715746121,8.69770354104731,734.166897499992,20800,5,163357.73431492242,163397.44785625086,1000.0,65.22433541133624,0.08299581701836341,0.9599980050163008,0.26115681949709024,1000.0,65.22433541133624,0.08299581701836341,0.9599980050163008,0.26115681949709024,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesBaseBCC_0019,19,MeanTimeseriesBaseBCC,598.9739587413036,323.17016501063773,0.27629026918966926,0.9542390093807874,0.30485012607839806,598.9739587413036,323.17016501063773,0.27629026918966926,0.9542390093807874,0.30485012607839806,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,1925481620,,,,,,,,,,,,
MeanTimeseriesBaseBCC,joint_device_fixed_motorVar,2826176.65795858,90.97790291916486,205.18323120000423,20800,5,5652363.31591716,5652403.029458489,1000.0,16.402385611616527,0.015402239443063659,0.9456126472539065,0.02724544696993561,1000.0,16.402385611616527,0.015402239443063659,0.9456126472539065,0.02724544696993561,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0000,0,MeanTimeseriesCausalInf,,,,0.9910311762180227,0.9916407195841755,,,,0.9910311762180227,0.9916407195841755,,,,,,,731032196,,,,,,,4889.2469828410685,2422.794171107644,0.07974736054492076,4889.2469828410685,2422.794171107644,0.07974736054492076
MeanTimeseriesCausalInf,joint_device_fixed_motorVar,2749308.9137716955,90.3911885557205,364.76270639998256,20800,5,5498627.827543391,5498667.54108472,,,,0.9417466722860732,0.025856288319186693,,,,0.9417466722860732,0.025856288319186693,,,,,,,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0000,0,MeanTimeseriesCausalInf,,,,0.9910311762180227,0.9916407195841755,,,,0.9910311762180227,0.9916407195841755,,,,,,,1549868610,5977.570740757536,1633.1957751452378,3.573168609344659e-05,5977.570740757536,1633.1957751452378,3.573168609344659e-05,4889.2469828410685,2422.794171107644,0.07974736054492076,4889.2469828410685,2422.794171107644,0.07974736054492076
MeanTimeseriesVectorBCC,joint_device_fixed_motorVar,3021658.7337551066,92.88498289737976,662.1250760999974,20800,5,6043327.467510213,6043367.181051542,338.98054926944553,7.297036614594859,0.0,0.8883738226181687,0.3568847905494606,338.98054926944553,7.297036614594859,0.0,0.8883738226181687,0.3568847905494606,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0000,0,MeanTimeseriesCausalInf,,,,0.9910311762180227,0.9916407195841755,,,,0.9910311762180227,0.9916407195841755,,,,,,,426355144,,,,,,,4889.2469828410685,2422.794171107644,0.07974736054492076,4889.2469828410685,2422.794171107644,0.07974736054492076
MeanTimeseriesBaseBCC,joint_device_fixed_motorVar,69487.82608848119,7.70987487475467,184.15146140000434,20800,5,138985.65217696238,139025.36571829082,1000.0,107.9814635361239,0.217629126995081,0.9624383797381048,0.034342998261968745,1000.0,107.9814635361239,0.217629126995081,0.9624383797381048,0.034342998261968745,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0001,1,MeanTimeseriesCausalInf,,,,0.9546290076384564,0.939802457976732,,,,0.9546290076384564,0.939802457976732,,,,,,,1471124551,,,,,,,5067.115112151723,1173.7612390044276,0.32457342454753907,5067.115112151723,1173.7612390044276,0.32457342454753907
MeanTimeseriesCausalInf,joint_device_fixed_motorVar,66035.06869904627,7.081138339281324,397.33440980000887,20800,5,132080.13739809254,132119.85093942098,,,,0.95520145250444,1.0,,,,0.95520145250444,1.0,,,,,,,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0001,1,MeanTimeseriesCausalInf,,,,0.9546290076384564,0.939802457976732,,,,0.9546290076384564,0.939802457976732,,,,,,,169740371,5041.175825927886,1197.2823305015922,0.3486539945347724,5041.175825927886,1197.2823305015922,0.3486539945347724,5067.115112151723,1173.7612390044276,0.32457342454753907,5067.115112151723,1173.7612390044276,0.32457342454753907
MeanTimeseriesVectorBCC,joint_device_fixed_motorVar,68137.6568606553,7.509678983368168,869.1232695999788,20800,5,136285.3137213106,136325.02726263905,1000.0,32.80612369336827,0.07335927374844543,0.9650535703388159,0.022428061599004966,1000.0,32.80612369336827,0.07335927374844543,0.9650535703388159,0.022428061599004966,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0001,1,MeanTimeseriesCausalInf,,,,0.9546290076384564,0.939802457976732,,,,0.9546290076384564,0.939802457976732,,,,,,,1650780204,,,,,,,5067.115112151723,1173.7612390044276,0.32457342454753907,5067.115112151723,1173.7612390044276,0.32457342454753907
MeanTimeseriesBaseBCC,joint_device_fixed_motorVar,85865.76990079001,10.24020522958432,176.20294529999956,20800,5,171741.53980158002,171781.25334290846,1000.0,94.19046727774428,0.2197844057257335,0.9682470893244334,0.07729613807241821,1000.0,94.19046727774428,0.2197844057257335,0.9682470893244334,0.07729613807241821,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0002,2,MeanTimeseriesCausalInf,,,,0.957689111433381,0.9048901965969024,,,,0.957689111433381,0.9048901965969024,,,,,,,199683457,,,,,,,4532.160700593487,728.6112538121325,0.12939677513585718,4532.160700593487,728.6112538121325,0.12939677513585718
MeanTimeseriesCausalInf,joint_device_fixed_motorVar,65962.16077626498,6.993531739277757,335.5464734999987,20800,5,131934.32155252996,131974.0350938584,,,,0.9573705067410986,0.96683108273021,,,,0.9573705067410986,0.96683108273021,,,,,,,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0002,2,MeanTimeseriesCausalInf,,,,0.957689111433381,0.9048901965969024,,,,0.957689111433381,0.9048901965969024,,,,,,,1202137228,4535.596415590556,729.2227924225548,0.13773610576878945,4535.596415590556,729.2227924225548,0.13773610576878945,4532.160700593487,728.6112538121325,0.12939677513585718,4532.160700593487,728.6112538121325,0.12939677513585718
MeanTimeseriesVectorBCC,joint_device_fixed_motorVar,81405.21190249335,9.818440246005343,913.4639244000136,20800,5,162820.4238049867,162860.13734631514,1000.0,21.12546384102986,0.06552028695934112,0.976089446833722,0.05607254618090431,1000.0,21.12546384102986,0.06552028695934112,0.976089446833722,0.05607254618090431,1.853,1.853,81.42877507299032,81.42877507299032,43.75327994968318,43.75327994968318,joint_devices,Mouse + Trackpad joint,joint_devices_MeanTimeseriesCausalInf_0002,2,MeanTimeseriesCausalInf,,,,0.957689111433381,0.9048901965969024,,,,0.957689111433381,0.9048901965969024,,,,,,,357261482,,,,,,,4532.160700593487,728.6112538121325,0.12939677513585718,4532.160700593487,728.6112538121325,0.12939677513585718
