ppid,clamp_magnitude,group,pointer,value
260547727346,100,8,Trackpad,-5.806643676757813
263123473152,100,8,Trackpad,14.959048461914055
264130884315,100,8,Mouse,13.280758285522461
277495261980,100,8,Mouse,0.7680173873901364
288731469074,100,8,Mouse,40.08258819580078
334186456864,100,8,Mouse,17.67729721069336
35938706947,100,8,Mouse,22.14595832824707
37822414888,100,8,Mouse,25.187382507324223
448933199979,100,8,Mouse,20.935586166381835
47769424039,100,8,Trackpad,-1.0619911193847655
484121365239,100,8,Mouse,2.6051218986511193
49237847328,100,8,Mouse,23.73565368652344
498265361879,100,8,Trackpad,24.966951751708987
525743780657,100,8,Mouse,22.341240692138673
530361538287,100,8,Trackpad,-6.0446533203125
536445911973,100,8,Mouse,26.395940399169923
543766975635,100,8,Trackpad,-7.886528396606446
549097653944,100,8,Mouse,144.2484893798828
555482115829,100,8,Mouse,6.541278076171875
558537738863,100,8,Trackpad,19.32842960357666
625957949785,100,8,Trackpad,-15.353018283843994
637138033052,100,8,Mouse,8.215674781799317
67981741856,100,8,Mouse,20.112812042236328
694313736399,100,8,Trackpad,2.3652038574218777
708731377264,100,8,Mouse,16.64479064941407
724549951264,100,8,Mouse,-42.63633880615235
735366842709,100,8,Mouse,34.580615234375
786308519775,100,8,Mouse,-11.487171220779416
81991281593,100,8,Trackpad,-3.3099445343017586
837816405575,100,8,Trackpad,36.67857407927512
881354056065,100,8,Trackpad,-5.101220703125
883556332206,100,8,Mouse,20.3392204284668
891532907728,100,8,Trackpad,6.076748085021974
897928518708,100,8,Mouse,20.825989151000975
898031750461,100,8,Trackpad,7.5735763549804656
905631664907,100,8,Trackpad,4.5705204010009775
929164172383,100,8,Mouse,27.85077819824219
952593450434,100,8,Trackpad,7.796382141113281
108424307545,110,8,Mouse,26.553631591796876
132109080906,110,8,Mouse,7.423970794677734
140384659403,110,8,Mouse,1.7285037994384773
146859203465,110,8,Trackpad,19.4590576171875
186217949958,110,8,Mouse,23.95274634361267
211445384891,110,8,Mouse,6.507794189453125
220885766670,110,8,Mouse,5.603961563110351
245556890498,110,8,Mouse,24.181034088134762
251308053499,110,8,Trackpad,-14.29473876953125
25723101804,110,8,Mouse,22.347076416015632
260547727346,110,8,Trackpad,-1.1152853012084958
263123473152,110,8,Trackpad,6.192771911621093
264130884315,110,8,Mouse,5.525741577148437
277495261980,110,8,Mouse,6.563121795654304
288731469074,110,8,Mouse,13.630204772949218
334186456864,110,8,Mouse,-17.785835266113274
35938706947,110,8,Mouse,17.507392883300778
37822414888,110,8,Mouse,20.36334626674652
448933199979,110,8,Mouse,44.018043518066406
47769424039,110,8,Trackpad,0.21090431213378896
484121365239,110,8,Mouse,31.389107704162598
49237847328,110,8,Mouse,20.101564788818358
498265361879,110,8,Trackpad,16.80767688751221
525743780657,110,8,Mouse,-2.9251708984375
530361538287,110,8,Trackpad,27.31957244873047
536445911973,110,8,Mouse,21.040635871887208
543766975635,110,8,Trackpad,-8.931036376953134
549097653944,110,8,Mouse,145.57626571655274
555482115829,110,8,Mouse,21.92483024597168
558537738863,110,8,Trackpad,2.091741943359375
625957949785,110,8,Trackpad,15.80111846923828
637138033052,110,8,Mouse,17.171813964843754
67981741856,110,8,Mouse,-9.041977691650395
694313736399,110,8,Trackpad,12.117883491516114
708731377264,110,8,Mouse,11.372822570800787
724549951264,110,8,Mouse,-29.485080003738403
735366842709,110,8,Mouse,42.88548812866212
786308519775,110,8,Mouse,16.88365859985352
81991281593,110,8,Trackpad,-5.187031555175781
837816405575,110,8,Trackpad,14.474945068359375
881354056065,110,8,Trackpad,15.402004241943365
883556332206,110,8,Mouse,9.480864334106444
891532907728,110,8,Trackpad,-1.5643058776855483
897928518708,110,8,Mouse,17.626215362548827
898031750461,110,8,Trackpad,24.158279418945316
905631664907,110,8,Trackpad,9.65265598297119
929164172383,110,8,Mouse,38.47874145507812
952593450434,110,8,Trackpad,14.720059013366699
108424307545,120,8,Mouse,8.679283046722412
132109080906,120,8,Mouse,13.41182662844658
140384659403,120,8,Mouse,11.114585876464844
146859203465,120,8,Trackpad,-10.223538208007819
186217949958,120,8,Mouse,18.89923858642579
211445384891,120,8,Mouse,-10.680047607421878
220885766670,120,8,Mouse,2.753738021850588
245556890498,120,8,Mouse,21.62269115447998
251308053499,120,8,Trackpad,24.031704330444335
25723101804,120,8,Mouse,21.153111267089844
260547727346,120,8,Trackpad,6.413022232055655
263123473152,120,8,Trackpad,-2.1538665771484373
264130884315,120,8,Mouse,12.523674774169923
277495261980,120,8,Mouse,-11.223324584960935
288731469074,120,8,Mouse,16.026367282867433
334186456864,120,8,Mouse,14.439479064941413
35938706947,120,8,Mouse,26.347158050537104
37822414888,120,8,Mouse,16.100179290771486
448933199979,120,8,Mouse,24.96859245300293
47769424039,120,8,Trackpad,-4.871945190429682
484121365239,120,8,Mouse,36.80428478717804
49237847328,120,8,Mouse,25.225270056724547
498265361879,120,8,Trackpad,7.357315444946289
525743780657,120,8,Mouse,7.742574882507324
530361538287,120,8,Trackpad,12.088875579833982
536445911973,120,8,Mouse,13.035337829589853
543766975635,120,8,Trackpad,-14.487253189086909
549097653944,120,8,Mouse,156.22413597106933
555482115829,120,8,Mouse,14.3461181640625
558537738863,120,8,Trackpad,-17.79650917053223
625957949785,120,8,Trackpad,7.112064361572266
637138033052,120,8,Mouse,-0.903792953491212
67981741856,120,8,Mouse,6.735202026367179
694313736399,120,8,Trackpad,9.398542785644542
708731377264,120,8,Mouse,24.84448084831238
724549951264,120,8,Mouse,-44.76810073852539
735366842709,120,8,Mouse,51.05834884643555
786308519775,120,8,Mouse,43.69007244110107
81991281593,120,8,Trackpad,-0.38254394531249974
837816405575,120,8,Trackpad,24.38294906616211
881354056065,120,8,Trackpad,5.612145805358887
883556332206,120,8,Mouse,10.605128860473632
891532907728,120,8,Trackpad,17.047955322265622
897928518708,120,8,Mouse,32.68597640991211
898031750461,120,8,Trackpad,21.65749664306641
905631664907,120,8,Trackpad,13.675799560546874
929164172383,120,8,Mouse,20.349664306640626
952593450434,120,8,Trackpad,16.72612533569336
108424307545,130,8,Mouse,-10.083771514892584
132109080906,130,8,Mouse,-18.90663070678711
140384659403,130,8,Mouse,-3.934986400604248
146859203465,130,8,Trackpad,-10.089634370803832
186217949958,130,8,Mouse,8.490759277343747
211445384891,130,8,Mouse,-1.2996810913085926
220885766670,130,8,Mouse,-1.2028594970703181
245556890498,130,8,Mouse,31.51658477783203
251308053499,130,8,Trackpad,-19.792414093017577
25723101804,130,8,Mouse,13.599135208129884
260547727346,130,8,Trackpad,-5.42912368774414
263123473152,130,8,Trackpad,6.8576658248901365
264130884315,130,8,Mouse,9.699678039550776
277495261980,130,8,Mouse,6.998595809936523
288731469074,130,8,Mouse,14.165774536132812
334186456864,130,8,Mouse,-17.928353309631348
35938706947,130,8,Mouse,-2.1722034454345702
37822414888,130,8,Mouse,9.612322998046885
448933199979,130,8,Mouse,21.424984222650522
47769424039,130,8,Trackpad,-3.2421663284301756
484121365239,130,8,Mouse,18.021940612792967
49237847328,130,8,Mouse,29.934840393066402
498265361879,130,8,Trackpad,-2.520497131347656
525743780657,130,8,Mouse,-9.382289123535156
530361538287,130,8,Trackpad,-6.04484863281249
536445911973,130,8,Mouse,14.925122833251951
543766975635,130,8,Trackpad,10.177669143676757
549097653944,130,8,Mouse,153.89329147338867
555482115829,130,8,Mouse,-1.8582138061523494
558537738863,130,8,Trackpad,32.58053319454193
625957949785,130,8,Trackpad,-18.95787048339844
637138033052,130,8,Mouse,4.485227966308594
67981741856,130,8,Mouse,-0.907425308227538
694313736399,130,8,Trackpad,-12.741658020019532
708731377264,130,8,Mouse,16.49492301940918
724549951264,130,8,Mouse,-33.382560348510744
735366842709,130,8,Mouse,18.55279421806335
786308519775,130,8,Mouse,-8.592597484588621
81991281593,130,8,Trackpad,8.942098999023443
837816405575,130,8,Trackpad,-2.452718925476073
881354056065,130,8,Trackpad,-7.00006408691406
883556332206,130,8,Mouse,-10.120531129837028
891532907728,130,8,Trackpad,-2.6375377655029295
897928518708,130,8,Mouse,35.594494628906254
898031750461,130,8,Trackpad,14.425712203979492
905631664907,130,8,Trackpad,-13.625872802734369
929164172383,130,8,Mouse,20.321499633789067
952593450434,130,8,Trackpad,26.64414978027343
1721418462,135,9,Trackpad,13.84953231811524
214060187805,135,9,Mouse,-5.06360788345337
230769543210,135,9,Mouse,8.455348205566404
247101632412,135,9,Mouse,-3.7272354125976555
290626679547,135,9,Mouse,1.0243095397949218
290656034369,135,9,Trackpad,-11.213818264007568
292629866395,135,9,Trackpad,7.026578903198242
313978052698,135,9,Trackpad,-14.397181701660154
314581190701,135,9,Trackpad,6.318566131591797
333479267545,135,9,Trackpad,-15.122453308105467
33616929547,135,9,Mouse,13.858318233489987
381056854035,135,9,Trackpad,-11.75710096359253
395056795561,135,9,Trackpad,21.18427429199219
408276378177,135,9,Mouse,1.2405334472656215
418817504309,135,9,Mouse,-19.46228819489479
427979396888,135,9,Mouse,-75.5190669298172
439513294491,135,9,Trackpad,8.694003295898437
450251729693,135,9,Mouse,16.553003692626945
451075873570,135,9,Mouse,8.042491149902338
479406978469,135,9,Mouse,-1.8490737915039062
482947064097,135,9,Mouse,0.6565597534179688
488179284147,135,9,Mouse,-12.074235153198241
530454018851,135,9,Mouse,14.091397094726565
587319151731,135,9,Trackpad,5.596507263183594
606417353264,135,9,Trackpad,57.45098533630371
611182001186,135,9,Mouse,-0.7923995971679746
631329533178,135,9,Mouse,7.248415613174442
672964076977,135,9,Trackpad,14.622289276123047
689640711294,135,9,Mouse,11.241047763824463
747798201628,135,9,Mouse,-2.379303741455083
759023618418,135,9,Trackpad,-11.536604309082037
794821160379,135,9,Trackpad,-8.380312347412113
821109032956,135,9,Mouse,25.8882399559021
823657240718,135,9,Trackpad,16.265309906005864
828356987563,135,9,Trackpad,-11.199860763549804
831461226101,135,9,Mouse,1.748659324645996
836667074589,135,9,Mouse,7.518033599853503
836677602492,135,9,Mouse,21.922568845748902
842916191322,135,9,Mouse,-1.937359619140625
857258294243,135,9,Mouse,13.111485147476197
863045202801,135,9,Mouse,2.492816925048828
87299142964,135,9,Mouse,15.86272735595703
879490296822,135,9,Trackpad,-20.48332977294922
934420693200,135,9,Mouse,6.116831970214847
942895571934,135,9,Mouse,4.480448150634764
945312269032,135,9,Mouse,-7.705680465698242
952949011931,135,9,Mouse,-13.731387329101562
982415887992,135,9,Mouse,-10.610177135467529
1721418462,145,9,Trackpad,3.699189758300787
214060187805,145,9,Mouse,-6.681446838378915
230769543210,145,9,Mouse,0.9999955177307143
247101632412,145,9,Mouse,-0.9872598648071286
290626679547,145,9,Mouse,-3.0418332099914545
290656034369,145,9,Trackpad,-14.704577636718764
292629866395,145,9,Trackpad,2.1649009704589943
313978052698,145,9,Trackpad,16.752758026123047
314581190701,145,9,Trackpad,3.408697891235353
333479267545,145,9,Trackpad,19.869670867919922
33616929547,145,9,Mouse,-24.71037216186523
381056854035,145,9,Trackpad,-8.54664669036865
395056795561,145,9,Trackpad,5.015510559082034
408276378177,145,9,Mouse,0.6898307800292978
418817504309,145,9,Mouse,-7.634528732299808
427979396888,145,9,Mouse,41.79640507698059
439513294491,145,9,Trackpad,7.119461822509761
450251729693,145,9,Mouse,-9.653388786315919
451075873570,145,9,Mouse,-10.029881286621094
479406978469,145,9,Mouse,5.163955688476571
482947064097,145,9,Mouse,8.617442321777345
488179284147,145,9,Mouse,-25.006351470947266
530454018851,145,9,Mouse,-3.090937042236328
587319151731,145,9,Trackpad,-9.694100379943848
606417353264,145,9,Trackpad,6.6742416381835925
611182001186,145,9,Mouse,-9.12608947753906
631329533178,145,9,Mouse,3.8589550018310548
672964076977,145,9,Trackpad,-4.664533233642572
689640711294,145,9,Mouse,18.536082458496097
747798201628,145,9,Mouse,-5.871027946472166
759023618418,145,9,Trackpad,-0.07012839317321777
794821160379,145,9,Trackpad,3.6323638916015626
821109032956,145,9,Mouse,1.580595493316656
823657240718,145,9,Trackpad,-6.346358489990234
828356987563,145,9,Trackpad,3.497331237792969
831461226101,145,9,Mouse,-1.8521217346191292
836667074589,145,9,Mouse,1.8120620727539063
836677602492,145,9,Mouse,33.94703826904297
842916191322,145,9,Mouse,10.539612293243408
857258294243,145,9,Mouse,-0.014081573486323906
863045202801,145,9,Mouse,-26.258383178710943
87299142964,145,9,Mouse,-7.321503448486325
879490296822,145,9,Trackpad,-21.98600616455078
934420693200,145,9,Mouse,3.1407470703125013
942895571934,145,9,Mouse,-10.190862536430359
945312269032,145,9,Mouse,0.4083343505859419
952949011931,145,9,Mouse,11.665394592285148
982415887992,145,9,Mouse,-31.63741569519043
1721418462,155,9,Trackpad,13.36502151489258
214060187805,155,9,Mouse,-8.322576904296877
230769543210,155,9,Mouse,4.1637321472167965
247101632412,155,9,Mouse,-3.981410217285165
290626679547,155,9,Mouse,-3.7083526611328153
290656034369,155,9,Trackpad,17.679028320312494
292629866395,155,9,Trackpad,-5.079048156738272
313978052698,155,9,Trackpad,-26.955044555664063
314581190701,155,9,Trackpad,-9.328931427001956
333479267545,155,9,Trackpad,1.1406097412109288
33616929547,155,9,Mouse,16.375605010986327
381056854035,155,9,Trackpad,11.16921768188476
395056795561,155,9,Trackpad,-5.3029343605041515
408276378177,155,9,Mouse,21.099566745758057
418817504309,155,9,Mouse,-16.93639888763428
427979396888,155,9,Mouse,35.330646276474
439513294491,155,9,Trackpad,12.007177352905275
450251729693,155,9,Mouse,5.83188819885254
451075873570,155,9,Mouse,3.150503540039061
479406978469,155,9,Mouse,-7.531461620330811
482947064097,155,9,Mouse,-6.85812931060791
488179284147,155,9,Mouse,-20.823110961914058
530454018851,155,9,Mouse,11.853935241699219
587319151731,155,9,Trackpad,1.2782119750976604
606417353264,155,9,Trackpad,-117.00888900756836
611182001186,155,9,Mouse,-13.189954566955567
631329533178,155,9,Mouse,-9.199401473999018
672964076977,155,9,Trackpad,17.791576385498047
689640711294,155,9,Mouse,6.821233367919925
747798201628,155,9,Mouse,-1.1280628204345704
759023618418,155,9,Trackpad,-2.6567687988281237
794821160379,155,9,Trackpad,-6.146904802322387
821109032956,155,9,Mouse,-3.848917818069455
823657240718,155,9,Trackpad,6.555980110168457
828356987563,155,9,Trackpad,10.262392425537106
831461226101,155,9,Mouse,-5.300139999389648
836667074589,155,9,Mouse,-7.681566333770753
836677602492,155,9,Mouse,28.512142181396484
842916191322,155,9,Mouse,-1.1457611083984347
857258294243,155,9,Mouse,-20.857803344726562
863045202801,155,9,Mouse,9.07575812488794
87299142964,155,9,Mouse,5.102409362792971
879490296822,155,9,Trackpad,3.941774749755858
934420693200,155,9,Mouse,9.318951606750488
942895571934,155,9,Mouse,-17.57363243103027
945312269032,155,9,Mouse,0.7884361743926995
952949011931,155,9,Mouse,-0.9391276359558107
982415887992,155,9,Mouse,-29.247202301025396
1721418462,165,9,Trackpad,1.351275253295898
214060187805,165,9,Mouse,-12.175591278076174
230769543210,165,9,Mouse,9.12788848876953
247101632412,165,9,Mouse,-18.442445373535158
290626679547,165,9,Mouse,-10.85936279296875
290656034369,165,9,Trackpad,20.599580383300783
292629866395,165,9,Trackpad,-6.984646034240724
313978052698,165,9,Trackpad,17.047444915771486
314581190701,165,9,Trackpad,0.8604904174804687
333479267545,165,9,Trackpad,-3.8994526863098145
33616929547,165,9,Mouse,-11.51384687423706
381056854035,165,9,Trackpad,19.704974657297136
395056795561,165,9,Trackpad,-11.191435241699219
408276378177,165,9,Mouse,6.646090698242183
418817504309,165,9,Mouse,-16.066033935546876
427979396888,165,9,Mouse,1.0338850922882554
439513294491,165,9,Trackpad,3.6273208618164063
450251729693,165,9,Mouse,-5.2943600654602045
451075873570,165,9,Mouse,-8.229196166992187
479406978469,165,9,Mouse,-9.381092834472652
482947064097,165,9,Mouse,2.465090179443358
488179284147,165,9,Mouse,-10.406913757324217
530454018851,165,9,Mouse,-10.368506813049311
587319151731,165,9,Trackpad,-18.09327392578124
606417353264,165,9,Trackpad,-48.335996818542476
611182001186,165,9,Mouse,-7.063928222656249
631329533178,165,9,Mouse,-7.779438781738281
672964076977,165,9,Trackpad,-1.9737068176269594
689640711294,165,9,Mouse,27.282036972045905
747798201628,165,9,Mouse,-6.326303100585932
759023618418,165,9,Trackpad,5.61727828979492
794821160379,165,9,Trackpad,6.546505737304685
821109032956,165,9,Mouse,18.213956165313725
823657240718,165,9,Trackpad,-5.889163208007813
828356987563,165,9,Trackpad,8.47193365097046
831461226101,165,9,Mouse,-7.272157287597656
836667074589,165,9,Mouse,4.3586784362792965
836677602492,165,9,Mouse,43.89575424194337
842916191322,165,9,Mouse,17.97082443237305
857258294243,165,9,Mouse,-21.880259704589836
863045202801,165,9,Mouse,-14.404109716415405
87299142964,165,9,Mouse,-9.182009887695312
879490296822,165,9,Trackpad,-5.160221099853516
934420693200,165,9,Mouse,-9.19693908691406
942895571934,165,9,Mouse,-9.269010925292974
945312269032,165,9,Mouse,-8.371983337402337
952949011931,165,9,Mouse,-28.659788513183592
982415887992,165,9,Mouse,-29.95677947998047
114463583799,140,10,Trackpad,8.635198974609377
132102677831,140,10,Mouse,-3.8623550415039047
16847613267,140,10,Mouse,6.232206249237061
183824516134,140,10,Mouse,-8.672092247009276
199718243908,140,10,Trackpad,3.5363662719726534
211914503015,140,10,Trackpad,15.955512237548835
248674978269,140,10,Trackpad,14.980298995971676
252662312705,140,10,Trackpad,-4.715180969238278
326031055534,140,10,Mouse,7.666065216064456
340899273753,140,10,Trackpad,3.7927703857421866
347401194740,140,10,Trackpad,2.8094048500061026
357323471689,140,10,Mouse,-11.68199615478515
366712725954,140,10,Mouse,-16.488576889038086
399793741991,140,10,Mouse,-11.655280303955077
409510251833,140,10,Mouse,43.761801147460936
460031946655,140,10,Mouse,29.049518585205078
477302741259,140,10,Trackpad,2.246665191650385
478219331707,140,10,Trackpad,-5.976028251647951
491837100125,140,10,Trackpad,5.532342529296875
529569773934,140,10,Mouse,28.051063537597656
535793054616,140,10,Trackpad,12.743338775634768
549661439377,140,10,Trackpad,-32.961717224121095
554783556843,140,10,Mouse,-0.5086143493652385
589106590719,140,10,Trackpad,-15.658131408691398
594008709769,140,10,Trackpad,5.912605285644534
6196976173,140,10,Trackpad,-5.080730056762695
627511081285,140,10,Trackpad,16.05578193664551
644298611907,140,10,Mouse,25.600951385498046
65927738090,140,10,Mouse,-3.497411346435544
660482772393,140,10,Trackpad,0.48586120605470323
688420796301,140,10,Mouse,-4.133445072174071
713283016113,140,10,Mouse,11.381834411621094
730041648726,140,10,Mouse,-5.618967437744141
749603402102,140,10,Trackpad,2.0644275665283205
749614232918,140,10,Mouse,2.7208980560302742
75201456900,140,10,Mouse,-16.125021362304686
753638975787,140,10,Mouse,-8.170251464843755
78828420490,140,10,Mouse,-8.2594352722168
801419172901,140,10,Mouse,7.480430603027344
801640937104,140,10,Mouse,-23.046037292480474
804923957446,140,10,Mouse,7.084036922454835
810153302503,140,10,Trackpad,6.515480804443359
825555997667,140,10,Mouse,0.7253402709960995
830764988902,140,10,Trackpad,-12.746261978149416
868766423314,140,10,Mouse,2.971467304229735
871249367017,140,10,Trackpad,-4.147296142578126
89758134912,140,10,Mouse,-8.912020874023446
925397637533,140,10,Mouse,30.517902374267578
93308798968,140,10,Trackpad,-11.862178039550782
114463583799,150,10,Trackpad,-12.634178161621094
132102677831,150,10,Mouse,0.44457092285155675
16847613267,150,10,Mouse,6.312676239013676
183824516134,150,10,Mouse,7.6527210235595735
199718243908,150,10,Trackpad,11.562519073486328
211914503015,150,10,Trackpad,-9.473727416992187
248674978269,150,10,Trackpad,-2.2461929321289054
252662312705,150,10,Trackpad,11.670129394531251
326031055534,150,10,Mouse,23.844796752929692
340899273753,150,10,Trackpad,-27.49251708984375
347401194740,150,10,Trackpad,-11.76309814453125
357323471689,150,10,Mouse,-20.741266632080077
366712725954,150,10,Mouse,-14.217994689941412
399793741991,150,10,Mouse,-17.948551082611083
409510251833,150,10,Mouse,34.892354965209954
460031946655,150,10,Mouse,-2.7828742980957015
477302741259,150,10,Trackpad,9.071268463134766
478219331707,150,10,Trackpad,10.994687652587894
491837100125,150,10,Trackpad,10.66554946899414
529569773934,150,10,Mouse,11.154924035072328
535793054616,150,10,Trackpad,-2.3543682098388663
549661439377,150,10,Trackpad,1.4055114746093806
554783556843,150,10,Mouse,-16.92448120117188
589106590719,150,10,Trackpad,-19.394965362548827
594008709769,150,10,Trackpad,-5.102901458740235
6196976173,150,10,Trackpad,-24.007816314697266
627511081285,150,10,Trackpad,0.6479141235351561
644298611907,150,10,Mouse,-1.5851621627807622
65927738090,150,10,Mouse,8.25124626159668
660482772393,150,10,Trackpad,-16.320822143554686
688420796301,150,10,Mouse,-18.247712707519533
713283016113,150,10,Mouse,19.380175781249996
730041648726,150,10,Mouse,13.659753894805908
749603402102,150,10,Trackpad,0.7021392822265711
749614232918,150,10,Mouse,-3.6938507080078127
75201456900,150,10,Mouse,24.75984268188477
753638975787,150,10,Mouse,-11.401931810379029
78828420490,150,10,Mouse,-10.14676561355591
801419172901,150,10,Mouse,-4.564534187316894
801640937104,150,10,Mouse,-22.452156829833985
804923957446,150,10,Mouse,24.334591940045357
810153302503,150,10,Trackpad,10.613893890380854
825555997667,150,10,Mouse,1.9383419036865228
830764988902,150,10,Trackpad,7.5691741943359405
868766423314,150,10,Mouse,4.399956417083739
871249367017,150,10,Trackpad,-9.017610168457031
89758134912,150,10,Mouse,-19.458883666992193
925397637533,150,10,Mouse,34.235871124267575
93308798968,150,10,Trackpad,15.743017578125
114463583799,160,10,Trackpad,-10.637816238403321
132102677831,160,10,Mouse,5.332966995239259
16847613267,160,10,Mouse,13.615499496459961
183824516134,160,10,Mouse,31.752224731445306
199718243908,160,10,Trackpad,1.8527210235595724
211914503015,160,10,Trackpad,-14.572428512573243
248674978269,160,10,Trackpad,-2.734296417236328
252662312705,160,10,Trackpad,-10.061502838134766
326031055534,160,10,Mouse,12.500363540649417
340899273753,160,10,Trackpad,-19.770046997070317
347401194740,160,10,Trackpad,22.865286254882815
357323471689,160,10,Mouse,-11.020429992675778
366712725954,160,10,Mouse,-26.939069366455083
399793741991,160,10,Mouse,2.0224266052246094
409510251833,160,10,Mouse,36.47678645551205
460031946655,160,10,Mouse,-12.495070648193359
477302741259,160,10,Trackpad,11.404880905151368
478219331707,160,10,Trackpad,-14.449325561523434
491837100125,160,10,Trackpad,-7.083491516113286
529569773934,160,10,Mouse,-1.3658008575439453
535793054616,160,10,Trackpad,-22.63189363479614
549661439377,160,10,Trackpad,12.525105190277099
554783556843,160,10,Mouse,-6.183593368530273
589106590719,160,10,Trackpad,1.4722770690917968
594008709769,160,10,Trackpad,14.599052810668946
6196976173,160,10,Trackpad,-8.795093441009522
627511081285,160,10,Trackpad,-17.4517921447754
644298611907,160,10,Mouse,2.830070877075194
65927738090,160,10,Mouse,22.753651428222657
660482772393,160,10,Trackpad,-11.905005073547363
688420796301,160,10,Mouse,-17.959817123413085
713283016113,160,10,Mouse,8.165474319458006
730041648726,160,10,Mouse,15.22904205322266
749603402102,160,10,Trackpad,11.245482254028321
749614232918,160,10,Mouse,-3.48161315917969
75201456900,160,10,Mouse,-27.891648024320602
753638975787,160,10,Mouse,-6.831681823730472
78828420490,160,10,Mouse,-14.067004585266114
801419172901,160,10,Mouse,-1.7366127014160297
801640937104,160,10,Mouse,-21.646468734741212
804923957446,160,10,Mouse,-10.723719787597657
810153302503,160,10,Trackpad,-0.9732879638671903
825555997667,160,10,Mouse,-4.456824493408202
830764988902,160,10,Trackpad,-0.14127960205078124
868766423314,160,10,Mouse,-28.34917945861817
871249367017,160,10,Trackpad,-1.8397766113281278
89758134912,160,10,Mouse,-10.06779270172119
925397637533,160,10,Mouse,30.07519874572754
93308798968,160,10,Trackpad,-7.490652275085448
114463583799,170,10,Trackpad,-4.098377227783203
132102677831,170,10,Mouse,0.791531372070311
16847613267,170,10,Mouse,6.187030029296875
183824516134,170,10,Mouse,-37.79997863769532
199718243908,170,10,Trackpad,-1.934239959716797
211914503015,170,10,Trackpad,6.292266845703128
248674978269,170,10,Trackpad,13.77366027832031
252662312705,170,10,Trackpad,-1.8376876831054687
326031055534,170,10,Mouse,-9.04158706665039
340899273753,170,10,Trackpad,13.2626501083374
347401194740,170,10,Trackpad,-20.5408203125
357323471689,170,10,Mouse,6.2136379241943365
366712725954,170,10,Mouse,-3.5486102104187
399793741991,170,10,Mouse,-23.582707214355473
409510251833,170,10,Mouse,35.05112533569336
460031946655,170,10,Mouse,6.426799774169932
477302741259,170,10,Trackpad,-11.023748016357427
478219331707,170,10,Trackpad,-3.5592010498046873
491837100125,170,10,Trackpad,2.1746538162231444
529569773934,170,10,Mouse,5.676766967773441
535793054616,170,10,Trackpad,0.9161236763000478
549661439377,170,10,Trackpad,-14.816848754882809
554783556843,170,10,Mouse,-7.804996919631958
589106590719,170,10,Trackpad,0.48454818725585935
594008709769,170,10,Trackpad,0.4479507446289032
6196976173,170,10,Trackpad,4.525149536132813
627511081285,170,10,Trackpad,27.764138793945307
644298611907,170,10,Mouse,18.79251526594162
65927738090,170,10,Mouse,11.735436296463012
660482772393,170,10,Trackpad,-2.593993377685547
688420796301,170,10,Mouse,-22.065563964843758
713283016113,170,10,Mouse,15.52966947555542
730041648726,170,10,Mouse,0.46600112915038905
749603402102,170,10,Trackpad,-16.815861892700195
749614232918,170,10,Mouse,-0.23836135864257463
75201456900,170,10,Mouse,9.147588288784027
753638975787,170,10,Mouse,-9.47149543762207
78828420490,170,10,Mouse,-22.74196891784668
801419172901,170,10,Mouse,-0.5562656402587899
801640937104,170,10,Mouse,-5.296427631378173
804923957446,170,10,Mouse,-14.164066696166993
810153302503,170,10,Trackpad,1.238167572021484
825555997667,170,10,Mouse,16.35105514526368
830764988902,170,10,Trackpad,-1.8024833679199233
868766423314,170,10,Mouse,-10.989536094665533
871249367017,170,10,Trackpad,3.743395614624023
89758134912,170,10,Mouse,-12.831624460220336
925397637533,170,10,Mouse,24.653723907470702
93308798968,170,10,Trackpad,23.703618621826173
