ppid,clamp_magnitude,base_sd,n_baseline,pointer
942172447685,40,8.042039312054142,10,Mouse
942172447685,50,11.315443437421662,10,Mouse
942594251362,20,9.847842875313345,10,Mouse
942594251362,30,21.109421414179984,10,Mouse
942594251362,40,5.9922961265106895,10,Mouse
942594251362,50,9.890992772556821,10,Mouse
942895571934,135,4.748639987637473,10,Mouse
942895571934,145,3.2615221214335124,10,Mouse
942895571934,155,3.721493259752022,10,Mouse
942895571934,165,3.8467863168556025,10,Mouse
945312269032,135,7.294973759125921,10,Mouse
945312269032,145,6.2696430786768405,10,Mouse
945312269032,155,5.887279366129387,10,Mouse
945312269032,165,8.546748874226898,10,Mouse
945346587337,2,10.108383130884723,10,Mouse
945346587337,4,8.14938335721739,10,Mouse
945346587337,6,56.84800168254537,10,Mouse
945346587337,8,8.931483417492457,10,Mouse
950401282636,15,6.492575263174848,10,Mouse
950401282636,25,8.183367694413054,10,Mouse
950401282636,35,4.323159235700153,10,Mouse
950401282636,45,7.159818037804741,10,Mouse
952593450434,100,3.401743644001429,10,Trackpad
952593450434,110,5.398887547217937,10,Trackpad
952593450434,120,4.045897850997095,10,Trackpad
952593450434,130,5.7452577570215055,10,Trackpad
952949011931,135,9.993412246742814,10,Mouse
952949011931,145,11.130894478370339,10,Mouse
952949011931,155,4.752057985897584,10,Mouse
952949011931,165,8.459526023076226,10,Mouse
964304241118,15,7.762545130576736,10,Mouse
964304241118,25,9.27607604483298,10,Mouse
964304241118,35,9.117287610874772,10,Mouse
964304241118,45,13.637159768579231,10,Mouse
96435749437,15,18.88180909827105,10,Mouse
96435749437,25,9.484267365669217,10,Mouse
96435749437,35,9.059335430067417,10,Mouse
96435749437,45,12.356233171136328,10,Mouse
965587163344,55,145.27882446712877,10,Mouse
965587163344,65,142.27638604973973,10,Mouse
965587163344,75,126.46154517413581,10,Mouse
965587163344,85,153.00954094315236,10,Mouse
968425765400,2,18.100316114654174,10,Mouse
968425765400,4,12.591158956997866,10,Mouse
968425765400,6,13.27462925488424,10,Mouse
968425765400,8,13.02116510001375,10,Mouse
982309131650,3,3.789239342978613,10,Trackpad
982309131650,5,6.377522332177225,10,Trackpad
982309131650,7,3.826106945129463,10,Trackpad
982309131650,10,6.313702418994871,10,Trackpad
982415887992,135,8.753333196333324,10,Mouse
982415887992,145,8.592386078595906,10,Mouse
982415887992,155,5.7741196719594345,10,Mouse
982415887992,165,4.547002796216815,10,Mouse
986917736241,15,4.824538346994266,10,Mouse
986917736241,25,5.052714292835065,10,Mouse
986917736241,35,7.476377994301327,10,Mouse
986917736241,45,5.6519198639694,10,Mouse
993634722428,3,5.481325397803957,10,Trackpad
993634722428,5,3.2937660586212774,10,Trackpad
993634722428,7,4.475903070200374,10,Trackpad
993634722428,10,8.039955199123995,10,Trackpad
993857921566,20,8.94383810368554,10,Mouse
993857921566,30,10.98770433658788,10,Mouse
993857921566,40,18.36220839024981,10,Mouse
993857921566,50,3.9223053497444553,10,Mouse
994716872461,60,5.834047044514128,10,Trackpad
994716872461,70,5.047022249932453,10,Trackpad
994716872461,80,4.577862927309476,10,Trackpad
994716872461,90,6.778435074844536,10,Trackpad
994898098986,55,8.18174336695962,10,Trackpad
994898098986,65,6.368824462228959,10,Trackpad
994898098986,75,10.026698320752583,10,Trackpad
994898098986,85,6.939096719270348,10,Trackpad
995622965740,20,5.515019483402627,10,Mouse
995622965740,30,9.687006902750596,10,Mouse
995622965740,40,9.284204209502972,10,Mouse
995622965740,50,43.96410064554233,10,Mouse
996413567103,95,6.262433245061585,10,
996413567103,105,6.549388832739002,10,
996413567103,115,5.077671095343975,10,
996413567103,125,6.879842924764127,10,
996553590521,2,9.022744582232914,10,Mouse
996553590521,4,9.352970306328007,10,Mouse
996553590521,6,7.005795337610027,10,Mouse
996553590521,8,10.55590778894736,10,Mouse
998236395651,60,22.527623518444436,10,Mouse
998236395651,70,37.98580340970829,10,Mouse
998236395651,80,19.457879544370485,10,Mouse
998236395651,90,61.305274868775875,10,Mouse
99897861946,95,70.66480802762918,10,Mouse
99897861946,105,8.832247573242062,10,Mouse
99897861946,115,9.522242424061663,10,Mouse
99897861946,125,30.818937478900303,10,Mouse
