ppid,clamp_magnitude,group,value
496473497245,50,4,-0.8364013671875057
498719011200,50,4,0.016520690917968393
507283287821,50,4,-3.1656166076660157
554310866631,50,4,-1.3940914154052737
554483397398,50,4,-7.557703971862793
559884942136,50,4,-0.6173927307128902
575425482820,50,4,-2.104019165039061
577336943708,50,4,2.8852783203125
609066119184,50,4,2.4706939697265624
643459252314,50,4,-1.0881469726562536
654411478666,50,4,3.2770401000976563
660965892719,50,4,-0.12330169677734375
664917210582,50,4,-2.7677627563476563
667250633006,50,4,-4.457635498046875
769001317210,50,4,1.6840888977050767
777654116973,50,4,0.17503051757812357
780990068335,50,4,0.3041767120361321
853101398795,50,4,-0.9956302642822268
875036525540,50,4,-0.20461883544921022
890093759633,50,4,-3.764764404296875
890450031962,50,4,-1.646774291992185
894260352710,50,4,-0.9101135253906308
894596827216,50,4,0.4045959472656335
942172447685,50,4,-3.233319091796875
942594251362,50,4,-2.9607984483242036
993857921566,50,4,0.7897953033447266
995622965740,50,4,1.6217117309570312
19706308376,55,5,-4.525572204589838
46445406973,55,5,3.9534912109374942
52190313348,55,5,-1.0123809814453133
57334981393,55,5,-2.436949920654297
75524589512,55,5,0.3690334320068359
91531718848,55,5,-4.426129150390625
115921796998,55,5,-3.068332254886627
149687730008,55,5,-7.828158950805664
175094375154,55,5,0.08363227844238277
177578993607,55,5,-2.4680877685546876
205160485114,55,5,18.25998687744141
232699431944,55,5,-2.5799095153808596
234950867248,55,5,-0.1621337890625
238396474858,55,5,-2.069897079467774
242302735568,55,5,-1.35145263671875
245267280377,55,5,-1.7047760009765625
284887481713,55,5,-3.1255233764648467
320314205950,55,5,-4.218489074707032
329580827848,55,5,1.435247802734375
353520557284,55,5,-1.190245056152341
366977208759,55,5,-2.368157958984372
381467347498,55,5,-3.934402465820315
406984957400,55,5,3.5548553466796817
415114416275,55,5,-2.037608122825623
437488567084,55,5,0.12129364013671876
466064047068,55,5,-3.0125244140625
488543499493,55,5,-3.7212554931640627
501492992509,55,5,-1.3371223449707046
526302751153,55,5,1.5126831054687506
529103524750,55,5,2.1205951690673825
563003797782,55,5,-0.634521484375
593610742595,55,5,-3.6324188232421903
618976041208,55,5,-0.06122283935546866
686622809385,55,5,-1.59553108215332
716171277686,55,5,-0.22354888916015625
720725221093,55,5,-2.888909912109375
740180686814,55,5,-0.1931692123413086
782467008568,55,5,-0.9977188110351565
789176471764,55,5,-32.87395324707031
808518082136,55,5,-2.5729225158691404
814708099700,55,5,-0.8324588775634763
836360013578,55,5,-5.812821960449216
843157436931,55,5,16.600859451293946
863832141505,55,5,-1.4495208740234378
866262106690,55,5,-4.023220825195312
879327289061,55,5,1.4614868164062473
965587163344,55,5,-2.787509536743164
994898098986,55,5,2.5740234375
19706308376,65,5,-2.891049766540533
46445406973,65,5,-6.3778533935546875
52190313348,65,5,-2.0649658203125
57334981393,65,5,-4.179716491699219
75524589512,65,5,-1.6248550415039062
91531718848,65,5,-2.0048049926757807
115921796998,65,5,0.05951614379882812
149687730008,65,5,-14.967166137695312
175094375154,65,5,-1.79200439453125
177578993607,65,5,-0.94818115234375
205160485114,65,5,0.9730110168457031
232699431944,65,5,2.2826934814453073
234950867248,65,5,-0.13582534790039064
238396474858,65,5,-0.24542541503906268
242302735568,65,5,-3.0291698455810554
245267280377,65,5,-1.81488800048828
284887481713,65,5,-4.3028076171875
320314205950,65,5,-0.3258544921875
329580827848,65,5,3.257666015625003
353520557284,65,5,-1.3501247406005858
366977208759,65,5,-1.4564552307128893
381467347498,65,5,-1.21993408203125
406984957400,65,5,-1.9977563858032223
415114416275,65,5,-2.473242187500003
437488567084,65,5,-1.3023582458496077
466064047068,65,5,-3.437677764892578
488543499493,65,5,-2.3597347259521486
501492992509,65,5,2.221862411499024
526302751153,65,5,21.98818359375
529103524750,65,5,6.286996459960935
563003797782,65,5,0.38732910156249434
593610742595,65,5,-4.24993200302124
618976041208,65,5,-1.884217834472659
686622809385,65,5,-4.470101928710937
716171277686,65,5,0.18212280273436932
720725221093,65,5,-0.768387413024902
740180686814,65,5,1.4144401550292967
782467008568,65,5,1.0710601806640625
789176471764,65,5,1.5291046142578124
808518082136,65,5,-3.1186737060546874
814708099700,65,5,0.22127685546875
836360013578,65,5,-5.6410972595214846
843157436931,65,5,1.8310791015625
863832141505,65,5,-2.1943445205688477
866262106690,65,5,-1.3937629699707015
879327289061,65,5,2.01700439453125
965587163344,65,5,0.40119018554687214
994898098986,65,5,-2.4386108398437445
19706308376,75,5,-2.5341567993164062
46445406973,75,5,-2.4127071380615233
52190313348,75,5,-4.4373779296875
57334981393,75,5,-4.854927968978882
75524589512,75,5,-2.092831420898443
91531718848,75,5,-5.689999389648435
115921796998,75,5,15.515018463134766
149687730008,75,5,-1.8201065063476562
175094375154,75,5,-25.037367248535155
177578993607,75,5,2.0659141540527344
205160485114,75,5,-0.11057357788085938
232699431944,75,5,-2.9881751537323
234950867248,75,5,-0.3244613647460938
238396474858,75,5,-1.0179885864257812
242302735568,75,5,-1.0097106933593747
245267280377,75,5,-1.7319854736328124
284887481713,75,5,-1.8719102859497074
320314205950,75,5,-0.7910003662109375
329580827848,75,5,1.2516983032226563
353520557284,75,5,-0.49973907470703127
366977208759,75,5,-1.0918977737426758
381467347498,75,5,-2.987078857421875
406984957400,75,5,-1.971966552734378
415114416275,75,5,-5.877178955078122
437488567084,75,5,-0.11682739257811932
466064047068,75,5,-1.1988815307617213
488543499493,75,5,-3.4195098876953125
501492992509,75,5,-3.699307250976568
526302751153,75,5,-19.9607421875
529103524750,75,5,1.7098831176757756
563003797782,75,5,0.9096115112304688
593610742595,75,5,-1.8141845703125
618976041208,75,5,1.7279605865478516
686622809385,75,5,-2.820010375976561
716171277686,75,5,-0.5589099884033211
720725221093,75,5,-1.8901473999023424
740180686814,75,5,-2.082701110839841
782467008568,75,5,0.6885345458984375
789176471764,75,5,-31.29759750366211
808518082136,75,5,-2.811021423339844
814708099700,75,5,-0.6015884399414062
836360013578,75,5,-0.3027008056640625
843157436931,75,5,0.04448890686035156
863832141505,75,5,-1.4280776977539038
866262106690,75,5,-1.0424213409423824
879327289061,75,5,0.715252685546875
965587163344,75,5,-18.728881120681763
994898098986,75,5,-0.9690101623535163
19706308376,85,5,-2.6324371337890655
46445406973,85,5,0.17133026123046874
52190313348,85,5,-1.9322330474853515
57334981393,85,5,-6.062413024902344
75524589512,85,5,2.7844772338867188
91531718848,85,5,-2.5508776664733888
115921796998,85,5,13.128193902969361
149687730008,85,5,-2.3379562377929686
175094375154,85,5,-0.4061981201171875
177578993607,85,5,-0.6369216918945305
205160485114,85,5,-1.337078857421869
232699431944,85,5,-1.099420166015625
234950867248,85,5,-0.8943145751953125
238396474858,85,5,-0.3630523681640641
242302735568,85,5,-2.835351562499997
245267280377,85,5,-0.17867298126220704
284887481713,85,5,1.2651817321777343
320314205950,85,5,-0.5879127502441392
329580827848,85,5,-0.11492118835449254
353520557284,85,5,-1.9463348388671875
366977208759,85,5,-0.85159912109375
381467347498,85,5,-1.8583715438842767
406984957400,85,5,1.9655563354492187
415114416275,85,5,-2.945404815673828
437488567084,85,5,-2.693865966796875
466064047068,85,5,-0.2649444580078125
488543499493,85,5,-2.129528808593753
501492992509,85,5,2.422471618652344
526302751153,85,5,18.113697576522828
529103524750,85,5,1.4334136962890622
563003797782,85,5,0.10349578857421875
593610742595,85,5,-2.3516273498535156
618976041208,85,5,-0.02691650390625
686622809385,85,5,-0.2640319824218752
716171277686,85,5,-0.6340850830078099
720725221093,85,5,-2.1226211547851563
740180686814,85,5,0.9676879882812498
782467008568,85,5,-0.6656860351562492
789176471764,85,5,1.21522216796875
808518082136,85,5,-0.6462232589721678
814708099700,85,5,-0.7847167968750002
836360013578,85,5,-1.8802001953125
843157436931,85,5,-0.6044631958007812
863832141505,85,5,-2.459881591796875
866262106690,85,5,-1.0001220703125
879327289061,85,5,1.405950927734375
965587163344,85,5,-18.851530456542967
994898098986,85,5,0.6853622436523434
11866547632,60,6,-1.3355216979980473
31763185048,60,6,-2.5149513244628907
56767792906,60,6,-2.3458770751953124
70501195034,60,6,-2.1448974609375058
72586384601,60,6,-1.0238594055175785
73180105537,60,6,0.48633220195770266
74249908328,60,6,-0.8482376098632812
75729007134,60,6,-8.503208923339844
104274630779,60,6,2.428231143951416
131377047859,60,6,-1.5687786102294923
132760789943,60,6,-1.5893800735473633
163470105268,60,6,0.2371429443359375
164780952734,60,6,1.3758758544921874
170080221025,60,6,-2.5483734130859377
208917626878,60,6,1.1487808227539062
232846173923,60,6,-1.015672302246091
239901129854,60,6,17.430175495147704
261405949946,60,6,-1.14227294921875
285770176909,60,6,-2.5450748443603515
349368817172,60,6,-15.98114471435547
400006499374,60,6,-2.656030273437506
416004814207,60,6,1.158929443359375
448455020785,60,6,0.22167510986328126
472660400671,60,6,-1.077069568634034
479445978766,60,6,0.9729324340820312
486883807927,60,6,-2.8437561035156307
503219471313,60,6,-4.884991455078124
516834058798,60,6,-0.35523529052734376
520643238443,60,6,-1.725370025634766
522924106102,60,6,0.29241790771484377
526791953481,60,6,1.93126220703125
554797971853,60,6,-0.38023529052734373
607647950528,60,6,-2.2920719146728517
653112237341,60,6,0.1253753662109375
690112326992,60,6,-1.6997863769531194
698263481259,60,6,-1.2565856933593735
698323606979,60,6,-2.2493804931640624
712610918562,60,6,-1.368231201171875
720964792417,60,6,-0.3315338134765625
804624028969,60,6,-3.6244110107421874
812418627319,60,6,2.55474853515625
830310877645,60,6,-0.02455139160156534
837611209368,60,6,-0.7207565307617241
906737203476,60,6,-0.46686630249023364
994716872461,60,6,0.46860828399658166
998236395651,60,6,0.26665191650390624
11866547632,70,6,0.24043273925781267
31763185048,70,6,-2.2622955322265623
56767792906,70,6,-1.7207035064697265
70501195034,70,6,-1.575759887695312
72586384601,70,6,-3.859343338012697
73180105537,70,6,-2.752578735351563
74249908328,70,6,-6.352482604980466
75729007134,70,6,11.344366264343261
104274630779,70,6,-2.219486999511716
131377047859,70,6,0.756890869140625
132760789943,70,6,0.8019378662109377
163470105268,70,6,-1.3017274856567382
164780952734,70,6,-3.09554443359375
170080221025,70,6,-0.19294815063476561
208917626878,70,6,0.9029006958007812
232846173923,70,6,-0.9599369049072266
239901129854,70,6,-0.5242813110351563
261405949946,70,6,-1.276409912109375
285770176909,70,6,-1.584344482421875
349368817172,70,6,-3.64493408203125
400006499374,70,6,-2.970751190185548
416004814207,70,6,-0.9903549194335965
448455020785,70,6,-0.870409011840821
472660400671,70,6,-2.019259643554688
479445978766,70,6,-1.995446014404297
486883807927,70,6,-3.602378845214841
503219471313,70,6,0.9729522705078117
516834058798,70,6,-0.8283584594726563
520643238443,70,6,-0.40864715576171873
522924106102,70,6,-1.314031982421875
526791953481,70,6,-2.05139446258545
554797971853,70,6,-1.0572219848632813
607647950528,70,6,-0.058982849121096595
653112237341,70,6,1.7521766662597642
690112326992,70,6,-1.2388992309570312
698263481259,70,6,-2.8583984375
698323606979,70,6,-1.1213798522949205
712610918562,70,6,-2.0164108276367188
720964792417,70,6,-1.4750709533691406
804624028969,70,6,-5.6229188442230225
812418627319,70,6,-5.433193588256836
830310877645,70,6,-1.764474487304686
837611209368,70,6,0.6348449707031307
906737203476,70,6,-3.5320648193359374
994716872461,70,6,-0.07430343627929722
998236395651,70,6,0.5636154174804684
11866547632,80,6,-2.2432697415351868
31763185048,80,6,-1.6836224555969235
56767792906,80,6,-2.65108642578125
70501195034,80,6,-5.741056060791019
72586384601,80,6,-0.10128631591796874
73180105537,80,6,-3.222834014892578
74249908328,80,6,-7.242024993896484
75729007134,80,6,-0.2726226806640625
104274630779,80,6,-1.9063812255859383
131377047859,80,6,0.3106689453125
132760789943,80,6,1.5128646850585938
163470105268,80,6,0.7188034057617188
164780952734,80,6,0.0396015167236329
170080221025,80,6,0.612490844726566
208917626878,80,6,-1.0203277587890627
232846173923,80,6,1.3725997924804687
239901129854,80,6,0.038702392578125
261405949946,80,6,-0.16414527893066405
285770176909,80,6,-0.7996749877929688
349368817172,80,6,-10.38836669921875
400006499374,80,6,-1.3416351318359374
416004814207,80,6,-0.1099090576171875
448455020785,80,6,1.35081787109375
472660400671,80,6,-1.8952072143554688
479445978766,80,6,-2.619287109375
486883807927,80,6,0.18457870483398436
503219471313,80,6,-0.7594490051269531
516834058798,80,6,-3.0417755126953123
520643238443,80,6,1.3034236907958985
522924106102,80,6,-3.471247863769529
526791953481,80,6,-2.152705383300784
554797971853,80,6,-0.41711425781250566
607647950528,80,6,0.6546829223632813
653112237341,80,6,-0.802290344238284
690112326992,80,6,-0.7583188056945801
698263481259,80,6,-0.6433929443359375
698323606979,80,6,-1.9976922988891601
712610918562,80,6,-4.409252929687506
720964792417,80,6,1.0829833984375
804624028969,80,6,2.1600082397460936
812418627319,80,6,-1.1578598022460938
830310877645,80,6,-15.878160667419431
837611209368,80,6,-0.4002655029296875
906737203476,80,6,-0.7917831420898439
994716872461,80,6,-0.8673278808593748
998236395651,80,6,-2.0963104248046873
11866547632,90,6,0.038873291015625
31763185048,90,6,-1.6904525756835913
56767792906,90,6,-1.8812705993652343
70501195034,90,6,2.7072383880615236
72586384601,90,6,-0.32684326171875017
73180105537,90,6,-1.054656982421875
74249908328,90,6,1.236763858795166
75729007134,90,6,3.9934259891509982
104274630779,90,6,-4.591875457763671
131377047859,90,6,-0.37348022460937785
132760789943,90,6,-1.3720092773437471
163470105268,90,6,4.612504577636718
164780952734,90,6,-1.6297927856445313
170080221025,90,6,-0.5176910400390625
208917626878,90,6,-0.7238685607910149
232846173923,90,6,-1.640167236328125
239901129854,90,6,-4.774943542480466
261405949946,90,6,0.7999588012695342
285770176909,90,6,0.1979049682617188
349368817172,90,6,-6.52685317993164
400006499374,90,6,0.1460742950439446
416004814207,90,6,0.5609390258789062
448455020785,90,6,0.33056335449218466
472660400671,90,6,-3.284453582763672
479445978766,90,6,-2.3834869384765627
486883807927,90,6,0.6116790771484375
503219471313,90,6,-1.8989654541015633
516834058798,90,6,-2.7312332153320313
520643238443,90,6,-0.5370635986328125
522924106102,90,6,-1.8833965301513664
526791953481,90,6,2.312977600097656
554797971853,90,6,-0.057388305664059655
607647950528,90,6,0.28885726928710936
653112237341,90,6,-2.7913301467895506
690112326992,90,6,-3.184524917602539
698263481259,90,6,0.853364896774292
698323606979,90,6,-1.12589111328125
712610918562,90,6,-0.17309417724609374
720964792417,90,6,0.5094802856445313
804624028969,90,6,-2.03638916015625
812418627319,90,6,-4.919711303710938
830310877645,90,6,0.9851257324218746
837611209368,90,6,1.4033035278320312
906737203476,90,6,-1.679095458984375
994716872461,90,6,-0.9803695678710938
998236395651,90,6,1.455268096923828
69378932239,95,7,-2.8161468505859375
84703686414,95,7,-1.434857177734375
91524953255,95,7,-1.259741973876953
94212257303,95,7,2.006757354736328
99897861946,95,7,-0.439935302734375
119388378225,95,7,1.1750465393066407
142243756214,95,7,0.29406433105468766
154695465695,95,7,-0.9317138671875002
172440417576,95,7,-1.4261760711669926
206032965332,95,7,0.25333709716796876
258433481445,95,7,8.934809303283691
270836319308,95,7,1.0440460205078126
295092569896,95,7,-0.5385925292968754
300018938491,95,7,-1.5655609130859376
314153794897,95,7,-3.741638946533203
372902434784,95,7,3.7998764038085993
374362493632,95,7,-0.5324127197265625
395156049868,95,7,-2.8245079040527346
412116680061,95,7,-5.724328613281247
426775530911,95,7,-0.32125701904296805
455411954782,95,7,-2.273892974853517
482715387130,95,7,-1.0331069946289062
491690849186,95,7,-0.8335220336914093
500659405486,95,7,-0.086907958984375
515614103525,95,7,-1.362493896484375
529356644721,95,7,6.473997497558594
538891392759,95,7,-2.979316222667695
588954061502,95,7,-0.2489059448242159
621998446062,95,7,-2.260636901855469
624326525488,95,7,-3.4951248168945312
630191511008,95,7,1.0203983306884765
650598146952,95,7,0.6269195556640625
678681607125,95,7,-0.2841238021850586
679935650900,95,7,-0.9949234008789063
707165035419,95,7,2.7098373413085937
709011816186,95,7,0.43988494873047157
710075415438,95,7,-0.8598876953125
750330077949,95,7,-1.8094970703125
813273714622,95,7,-1.1281150817871106
826551196165,95,7,-0.9381771087646484
850329221459,95,7,-0.5315353393554687
851634270977,95,7,-0.8424892425537116
852150209946,95,7,-0.7499481201171875
852626928128,95,7,-3.2604110717773436
876915090018,95,7,0.32024078369140624
911029371665,95,7,-0.6505966186523438
914010886568,95,7,-1.7699279785156279
915339582134,95,7,-0.06080169677734375
933626258280,95,7,-0.7443115234375
69378932239,105,7,-0.988633728027341
84703686414,105,7,-0.3194278717041012
91524953255,105,7,-1.3949401855468748
94212257303,105,7,1.4769149780273432
99897861946,105,7,0.10273361206054758
119388378225,105,7,1.038787841796875
142243756214,105,7,-0.4277709960937499
154695465695,105,7,1.8546234130859376
172440417576,105,7,0.6471107482910157
206032965332,105,7,0.1162628173828125
258433481445,105,7,-1.5339996337890625
270836319308,105,7,5.860692977905274
295092569896,105,7,0.14834442138671947
300018938491,105,7,-2.7055618286132814
314153794897,105,7,5.847842407226562
372902434784,105,7,1.9211273193359375
374362493632,105,7,-1.5495590209960937
395156049868,105,7,-1.2809806823730472
412116680061,105,7,-1.4408889770507813
426775530911,105,7,0.01840362548828143
455411954782,105,7,-1.6915374755859407
482715387130,105,7,-1.7469703674316406
491690849186,105,7,0.02795867919921875
500659405486,105,7,-1.1611595153808594
515614103525,105,7,-2.2799697875976532
529356644721,105,7,-1.3128997802734375
538891392759,105,7,-0.35151977539062196
588954061502,105,7,-1.5868377685546875
621998446062,105,7,-2.929127883911133
624326525488,105,7,0.5404552459716797
630191511008,105,7,0.90545654296875
650598146952,105,7,-1.3986839294433608
678681607125,105,7,0.4599891662597656
679935650900,105,7,-1.012579345703125
707165035419,105,7,-2.8769739151000975
709011816186,105,7,-0.8151123046875057
710075415438,105,7,-0.024942016601562856
750330077949,105,7,-2.1345932006835904
813273714622,105,7,0.4168731689453125
826551196165,105,7,-1.3413528442382812
850329221459,105,7,-1.5442819595336914
851634270977,105,7,-0.9916717529296875
852150209946,105,7,-0.8636833190917969
852626928128,105,7,-1.1813018798828185
876915090018,105,7,-0.7393569946289062
911029371665,105,7,-1.7360198974609375
914010886568,105,7,-2.416143798828125
915339582134,105,7,-0.010534667968752843
933626258280,105,7,-2.27026481628418
69378932239,115,7,0.4600883483886726
84703686414,115,7,0.9669250488281248
91524953255,115,7,-0.7532814025878907
94212257303,115,7,1.5184902191162108
99897861946,115,7,0.66395263671875
119388378225,115,7,-1.3474609375
142243756214,115,7,0.2319416046142578
154695465695,115,7,1.477899169921875
172440417576,115,7,0.36190795898438066
206032965332,115,7,-2.011810302734375
258433481445,115,7,-1.4205261230468778
270836319308,115,7,0.072637939453125
295092569896,115,7,4.134349060058594
300018938491,115,7,-1.702569580078125
314153794897,115,7,-1.4188262939453122
372902434784,115,7,0.472772216796875
374362493632,115,7,-2.611189270019531
395156049868,115,7,-1.5900070190429685
412116680061,115,7,-0.8297767639160156
426775530911,115,7,-1.39117431640625
455411954782,115,7,-0.7995025634765625
482715387130,115,7,1.1971679687500008
491690849186,115,7,-0.7500129699707031
500659405486,115,7,-1.2695114135742187
515614103525,115,7,-2.872792053222656
529356644721,115,7,6.835011291503906
538891392759,115,7,1.425042724609375
588954061502,115,7,-0.172705078125
621998446062,115,7,-3.306549072265625
624326525488,115,7,2.112899780273435
630191511008,115,7,-0.799652099609375
650598146952,115,7,-0.8776016235351566
678681607125,115,7,-0.232769775390625
679935650900,115,7,0.048421478271484374
707165035419,115,7,-1.3132995605468778
709011816186,115,7,1.1430736541748048
710075415438,115,7,-0.02813568115234375
750330077949,115,7,0.25766754150390625
813273714622,115,7,-1.446782684326172
826551196165,115,7,2.1535858154296874
850329221459,115,7,0.18227081298828124
851634270977,115,7,-0.3404602050781264
852150209946,115,7,0.2751628875732422
852626928128,115,7,-0.6899734497070285
876915090018,115,7,0.3539398193359375
911029371665,115,7,-0.1990192413330078
914010886568,115,7,-3.6858032226562507
915339582134,115,7,-0.34492874145507885
933626258280,115,7,-1.5852737426757815
69378932239,125,7,-0.6718322753906248
84703686414,125,7,2.2383026123046874
91524953255,125,7,2.2877944946289093
94212257303,125,7,1.6913192749023438
99897861946,125,7,2.0284835815429694
119388378225,125,7,-0.24989318847656258
142243756214,125,7,-1.02423400878906
154695465695,125,7,-0.290765380859375
172440417576,125,7,2.0802841186523438
206032965332,125,7,0.21089935302734375
258433481445,125,7,4.974526214599609
270836319308,125,7,-0.564244079589838
295092569896,125,7,1.4960071563720703
300018938491,125,7,-1.5773506164550783
314153794897,125,7,-3.5292004108428956
372902434784,125,7,-0.23202514648437428
374362493632,125,7,-3.536947250366211
395156049868,125,7,-2.7881256103515626
412116680061,125,7,-0.45358276367187444
426775530911,125,7,1.3850967407226562
455411954782,125,7,1.8319005966186523
482715387130,125,7,0.19572582244873046
491690849186,125,7,-1.3213592529296876
500659405486,125,7,2.2125892639160143
515614103525,125,7,-1.4937408447265625
529356644721,125,7,0.40019378662109445
538891392759,125,7,0.9651092529296875
588954061502,125,7,-0.6069549560546867
621998446062,125,7,0.7573287963867216
624326525488,125,7,-1.7076507568359376
630191511008,125,7,-0.13639068603515625
650598146952,125,7,0.7526420593261719
678681607125,125,7,2.1504669189453125
679935650900,125,7,-0.6245990753173836
707165035419,125,7,-0.1198638916015625
709011816186,125,7,0.1847808837890625
710075415438,125,7,1.8620941162109375
750330077949,125,7,-0.49027252197265625
813273714622,125,7,-2.77711181640625
826551196165,125,7,-2.6773635864257805
850329221459,125,7,-0.8876098632812501
851634270977,125,7,-4.802656555175778
852150209946,125,7,-1.2401580810546877
852626928128,125,7,-1.2383163452148438
876915090018,125,7,-1.9131622314453096
911029371665,125,7,-0.46540832519531533
914010886568,125,7,-1.745843505859375
915339582134,125,7,1.0573089599609375
933626258280,125,7,-1.5654647827148405
25723101804,100,8,7.160445976257324
35938706947,100,8,-2.479176712036133
37822414888,100,8,1.4375518798828124
47769424039,100,8,-0.2159698486328125
49237847328,100,8,5.177513122558594
67981741856,100,8,-0.7395339965820312
81991281593,100,8,0.6012538909912116
108424307545,100,8,-1.0921455383300782
132109080906,100,8,-2.3462982177734375
140384659403,100,8,2.377989196777341
146859203465,100,8,-0.6574554443359432
186217949958,100,8,0.309588623046875
211445384891,100,8,-1.0769851684570315
220885766670,100,8,0.6039398193359405
245556890498,100,8,-1.838092041015625
251308053499,100,8,-1.5664031982421875
260547727346,100,8,0.3091232299804689
263123473152,100,8,-0.9687469482421875
264130884315,100,8,-1.1396610260009765
277495261980,100,8,-0.00033111572265642764
288731469074,100,8,-4.5368499755859375
334186456864,100,8,-1.7097740173339844
448933199979,100,8,-0.8709136962890627
484121365239,100,8,-10.213714599609375
498265361879,100,8,-0.851918029785162
525743780657,100,8,1.1731903076171846
530361538287,100,8,-2.083517456054688
536445911973,100,8,-1.7143020629882817
543766975635,100,8,0.149755859375
549097653944,100,8,1.4957366943359376
555482115829,100,8,-1.2447174072265625
558537738863,100,8,0.8602844238281258
625957949785,100,8,0.16225147247314436
637138033052,100,8,-4.174235725402832
694313736399,100,8,-0.22992553710937785
708731377264,100,8,0.06834869384765341
724549951264,100,8,1.867724609375
735366842709,100,8,-1.61637268066406
786308519775,100,8,-2.256399536132818
837816405575,100,8,-2.223309326171875
881354056065,100,8,1.0816619873046875
883556332206,100,8,0.05729522705078125
891532907728,100,8,-1.8837139129638671
897928518708,100,8,-1.9093521118164065
898031750461,100,8,-1.1439834594726506
905631664907,100,8,-1.07880859375
929164172383,100,8,0.8730684280395508
952593450434,100,8,0.5526275634765596
25723101804,110,8,1.2194183349609375
35938706947,110,8,-1.2694274902343747
37822414888,110,8,-1.3692558288574215
47769424039,110,8,0.1283905029296875
49237847328,110,8,-1.3234642028808579
67981741856,110,8,0.564605712890625
81991281593,110,8,1.98953857421875
108424307545,110,8,-1.8578765869140625
132109080906,110,8,-0.8430526733398438
140384659403,110,8,1.1842849731445315
146859203465,110,8,-1.1631484985351563
186217949958,110,8,-3.7536956787109377
211445384891,110,8,-2.1091705322265626
220885766670,110,8,-2.5663177490234377
245556890498,110,8,-1.5693084716796875
251308053499,110,8,-0.06712760925292952
260547727346,110,8,0.706689453125
263123473152,110,8,-3.2397369384765624
264130884315,110,8,-0.21250152587890617
277495261980,110,8,-0.7410003662109375
288731469074,110,8,-0.6903732299804688
334186456864,110,8,1.2585037231445342
448933199979,110,8,-0.2021728515625
484121365239,110,8,-12.551421356201171
498265361879,110,8,-1.2242387771606444
525743780657,110,8,1.134197998046875
530361538287,110,8,-2.722381591796875
536445911973,110,8,3.0138736724853517
543766975635,110,8,1.4175750732421875
549097653944,110,8,0.447491455078125
555482115829,110,8,-1.619516372680664
558537738863,110,8,-0.6675338745117188
625957949785,110,8,-0.4820465087890625
637138033052,110,8,-0.26701965332031535
694313736399,110,8,-2.1660530090332037
708731377264,110,8,0.08434753417968768
724549951264,110,8,2.942658615112305
735366842709,110,8,-4.845467376708986
786308519775,110,8,-19.112655639648438
837816405575,110,8,-0.5050964355468779
881354056065,110,8,-1.5630661010742106
883556332206,110,8,-0.41388702392578125
891532907728,110,8,0.36351013183594033
897928518708,110,8,-0.8880630493164006
898031750461,110,8,-1.5115509033203125
905631664907,110,8,0.013388442993164062
929164172383,110,8,-2.4219764709472655
952593450434,110,8,-1.285263824462891
25723101804,120,8,-8.596141052246093
35938706947,120,8,-0.4509765625
37822414888,120,8,-1.031052398681641
47769424039,120,8,0.2460693359374943
49237847328,120,8,-0.29027986526489225
67981741856,120,8,-0.8270812988281191
81991281593,120,8,1.94561767578125
108424307545,120,8,0.610775375366211
132109080906,120,8,-0.20498924255371098
140384659403,120,8,0.896746826171875
146859203465,120,8,1.9261154174804687
186217949958,120,8,-2.7453277587890654
211445384891,120,8,0.10892028808593768
220885766670,120,8,0.9228878021240234
245556890498,120,8,-2.504454803466797
251308053499,120,8,-0.14017486572265642
260547727346,120,8,-0.5237396240234375
263123473152,120,8,-0.3784759521484375
264130884315,120,8,-0.9522979736328125
277495261980,120,8,0.02811279296875
288731469074,120,8,2.3026914596557617
334186456864,120,8,-2.0018524169921874
448933199979,120,8,-0.3076694488525392
484121365239,120,8,-8.591291046142578
498265361879,120,8,-0.34559783935546873
525743780657,120,8,-0.7361221313476557
530361538287,120,8,0.3451934814453141
536445911973,120,8,-0.8532684326171875
543766975635,120,8,-0.3637115478515625
549097653944,120,8,0.57515869140625
555482115829,120,8,-1.208331298828122
558537738863,120,8,-0.4470413208007784
625957949785,120,8,-0.9312911987304687
637138033052,120,8,-0.7715423583984375
694313736399,120,8,-0.852032470703125
708731377264,120,8,-2.267912769317627
724549951264,120,8,2.0289886474609347
735366842709,120,8,-3.3999725341796876
786308519775,120,8,0.84907989501953
837816405575,120,8,-1.0956954956054688
881354056065,120,8,-1.3700529098510743
883556332206,120,8,-2.209138107299805
891532907728,120,8,0.2318817138671875
897928518708,120,8,-2.728050231933595
898031750461,120,8,-2.91160888671875
905631664907,120,8,-1.6972793579101562
929164172383,120,8,-0.6538909912109367
952593450434,120,8,-1.1666595458984372
25723101804,130,8,-17.082010650634764
35938706947,130,8,-0.4964569091796875
37822414888,130,8,1.035183715820307
47769424039,130,8,-0.17364234924316407
49237847328,130,8,-1.7252243041992184
67981741856,130,8,0.081585693359375
81991281593,130,8,-0.612469482421875
108424307545,130,8,0.4762161254882811
132109080906,130,8,1.3919570922851534
140384659403,130,8,1.7550891876220693
146859203465,130,8,2.1782804489135748
186217949958,130,8,-1.0658859252929687
211445384891,130,8,0.23572082519530965
220885766670,130,8,1.047113037109375
245556890498,130,8,-3.145915222167969
251308053499,130,8,1.0782241821289034
260547727346,130,8,-0.3630340576171875
263123473152,130,8,-1.082803726196289
264130884315,130,8,-3.527549743652341
277495261980,130,8,-1.3612861633300781
