ppid,clamp_magnitude,group,pointer,value
219666297547,20,4,Trackpad,0.2389251708984375
230918759014,20,4,Trackpad,-0.9460037231445326
23243432166,20,4,Mouse,0.6658355712890626
312810119008,20,4,Mouse,-22.814402008056632
326328627765,20,4,Trackpad,-1.2994262695312493
342998198233,20,4,Trackpad,2.9724945068359405
3512277966,20,4,Mouse,-1.1831878662109263
375371629837,20,4,Trackpad,5.550650024414063
394487149082,20,4,Trackpad,11.894358062744141
425971333170,20,4,Trackpad,103.44906616210938
432379164500,20,4,Mouse,0.10780715942382812
466315876226,20,4,Trackpad,-0.2301872253417951
496473497245,20,4,Trackpad,-4.850866699218744
498719011200,20,4,Mouse,1.3524734497070316
507283287821,20,4,Trackpad,103.99792175292971
554310866631,20,4,Mouse,2.8954528808593745
554483397398,20,4,Mouse,2.2309265136718635
559884942136,20,4,Trackpad,0.059448242187511366
575425482820,20,4,Mouse,-3.349859619140614
577336943708,20,4,Trackpad,-7.849325561523434
60516332508,20,4,Trackpad,1.1998283386230468
609066119184,20,4,Trackpad,3.274310302734375
643459252314,20,4,Trackpad,-4.635872650146484
65172413131,20,4,Mouse,8.918531799316407
654411478666,20,4,Mouse,-28.140313720703126
660965892719,20,4,Trackpad,6.064154052734375
664917210582,20,4,Mouse,-2.0815795898437504
667250633006,20,4,Trackpad,-0.5301116943359377
68466946249,20,4,Trackpad,8.240843868255615
769001317210,20,4,Mouse,-7.172290039062503
777654116973,20,4,Trackpad,1.1590515136718633
780990068335,20,4,Trackpad,-7.615783691406255
853101398795,20,4,Trackpad,3.8601379394531024
86995724355,20,4,Mouse,-4.419337463378906
875036525540,20,4,Trackpad,2.617132568359375
890093759633,20,4,Mouse,-2.8826457977294924
890450031962,20,4,Trackpad,-3.6912246704101563
894260352710,20,4,Trackpad,0.0069976806640625
894596827216,20,4,Mouse,-6.239073181152344
92512405244,20,4,Trackpad,4.259640502929682
942172447685,20,4,Mouse,0.909213256835949
942594251362,20,4,Mouse,0.049993896484380684
993857921566,20,4,Mouse,-3.975628662109352
995622965740,20,4,Mouse,0.9264709472656246
112768063321,30,4,,-0.3057334899902358
134751847945,30,4,Trackpad,5.756732177734387
156593167223,30,4,Mouse,0.6545806884765627
204680910799,30,4,Mouse,-5.92904968261721
211178143741,30,4,Mouse,15.107048034667969
211349502438,30,4,Mouse,2.252532958984374
219666297547,30,4,Trackpad,-0.6364135742187443
230918759014,30,4,Trackpad,-0.052256774902343574
23243432166,30,4,Mouse,4.0777935028076175
312810119008,30,4,Mouse,12.303967285156244
326328627765,30,4,Trackpad,-0.6738983154296989
342998198233,30,4,Trackpad,19.368787384033205
3512277966,30,4,Mouse,4.13560791015625
375371629837,30,4,Trackpad,-0.883331298828125
394487149082,30,4,Trackpad,-6.540861511230469
425971333170,30,4,Trackpad,-105.08679122924805
432379164500,30,4,Mouse,3.923052978515625
466315876226,30,4,Trackpad,-2.2895263671875
496473497245,30,4,Trackpad,7.598056030273435
498719011200,30,4,Mouse,8.748077392578125
507283287821,30,4,Trackpad,105.74017944335938
554310866631,30,4,Mouse,0.7151306152343633
554483397398,30,4,Mouse,-0.8019378662109375
559884942136,30,4,Trackpad,1.0015411376953125
575425482820,30,4,Mouse,4.0399509429931655
577336943708,30,4,Trackpad,-4.097252655029299
60516332508,30,4,Trackpad,-5.965966796875
609066119184,30,4,Trackpad,-1.1618621826171878
643459252314,30,4,Trackpad,-6.829888916015625
65172413131,30,4,Mouse,-1.820098876953125
654411478666,30,4,Mouse,-2.684980010986327
660965892719,30,4,Trackpad,-3.07637939453125
664917210582,30,4,Mouse,-0.5763065338134762
667250633006,30,4,Trackpad,0.16030273437498863
68466946249,30,4,Trackpad,11.706526184082033
769001317210,30,4,Mouse,-9.02752685546875
777654116973,30,4,Trackpad,-3.5296783447265616
780990068335,30,4,Trackpad,7.370034790039062
853101398795,30,4,Trackpad,-3.301156616210932
86995724355,30,4,Mouse,2.29586181640625
875036525540,30,4,Trackpad,1.8767227172851562
890093759633,30,4,Mouse,-3.0380615234375
890450031962,30,4,Trackpad,-1.0083717346191376
894260352710,30,4,Trackpad,-5.14123191833496
894596827216,30,4,Mouse,-32.20668029785156
92512405244,30,4,Trackpad,6.240921020507815
942172447685,30,4,Mouse,4.868566894531261
942594251362,30,4,Mouse,6.50120849609375
993857921566,30,4,Mouse,0.8044464111328125
995622965740,30,4,Mouse,-3.2426227569580073
112768063321,40,4,,-1.332037353515625
134751847945,40,4,Trackpad,-8.553094482421875
156593167223,40,4,Mouse,1.469989013671875
204680910799,40,4,Mouse,5.58699493408203
211178143741,40,4,Mouse,-5.704327392578125
211349502438,40,4,Mouse,-3.874517059326172
219666297547,40,4,Trackpad,0.2912353515625
230918759014,40,4,Trackpad,-0.38676147460938637
23243432166,40,4,Mouse,-0.391033935546875
312810119008,40,4,Mouse,13.888479614257808
326328627765,40,4,Trackpad,-1.7663345336914062
342998198233,40,4,Trackpad,0.49202880859375
3512277966,40,4,Mouse,4.067654418945312
375371629837,40,4,Trackpad,6.118600463867205
394487149082,40,4,Trackpad,-0.25967407226562533
425971333170,40,4,Trackpad,-97.62646179199218
432379164500,40,4,Mouse,-2.683129882812494
466315876226,40,4,Trackpad,-0.16664123535156244
496473497245,40,4,Trackpad,-4.8067756652832045
498719011200,40,4,Mouse,-9.32728157043457
507283287821,40,4,Trackpad,102.80835342407227
554310866631,40,4,Mouse,0.3731170654296932
554483397398,40,4,Mouse,0.9551437377929716
559884942136,40,4,Trackpad,-3.2614654541015513
575425482820,40,4,Mouse,-4.221508789062478
577336943708,40,4,Trackpad,4.118731689453125
60516332508,40,4,Trackpad,3.1311920166015623
609066119184,40,4,Trackpad,-5.996907424926758
643459252314,40,4,Trackpad,1.1000686645507813
65172413131,40,4,Mouse,2.8648216247558596
654411478666,40,4,Mouse,-5.826527404785156
660965892719,40,4,Trackpad,1.8959793090820312
664917210582,40,4,Mouse,-1.2990173339843807
667250633006,40,4,Trackpad,8.586164855957032
68466946249,40,4,Trackpad,-6.667660140991214
769001317210,40,4,Mouse,2.5486022949218983
777654116973,40,4,Trackpad,1.97691650390625
780990068335,40,4,Trackpad,9.16859130859375
853101398795,40,4,Trackpad,-1.030535888671875
86995724355,40,4,Mouse,-3.2760192871093636
875036525540,40,4,Trackpad,2.0594573974609376
890093759633,40,4,Mouse,-3.338406372070318
890450031962,40,4,Trackpad,-1.6564147949218746
894260352710,40,4,Trackpad,-5.089233398437505
894596827216,40,4,Mouse,97.55869903564454
92512405244,40,4,Trackpad,2.3209655761718873
942172447685,40,4,Mouse,7.114797973632811
942594251362,40,4,Mouse,6.4918159484863285
993857921566,40,4,Mouse,-9.33184204101563
995622965740,40,4,Mouse,-0.5914855957031246
112768063321,50,4,,-0.921939086914068
134751847945,50,4,Trackpad,-7.516729736328125
156593167223,50,4,Mouse,-3.231402587890625
204680910799,50,4,Mouse,7.177616882324221
211178143741,50,4,Mouse,-19.911817169189455
211349502438,50,4,Mouse,-1.929168701171875
219666297547,50,4,Trackpad,-6.44439926147461
230918759014,50,4,Trackpad,-2.1520324707031255
23243432166,50,4,Mouse,0.456024169921875
312810119008,50,4,Mouse,5.118551254272461
326328627765,50,4,Trackpad,1.6886749267578125
342998198233,50,4,Trackpad,-0.2592651367187502
3512277966,50,4,Mouse,-6.320475769042963
375371629837,50,4,Trackpad,0.031862640380859376
394487149082,50,4,Trackpad,8.761068725585943
425971333170,50,4,Trackpad,-170.4356201171875
432379164500,50,4,Mouse,-0.853240966796875
466315876226,50,4,Trackpad,1.4669189453125058
496473497245,50,4,Trackpad,-2.879290771484375
498719011200,50,4,Mouse,-4.196905517578131
507283287821,50,4,Trackpad,104.12316284179687
554310866631,50,4,Mouse,5.1919807434082035
554483397398,50,4,Mouse,-3.903192138671886
559884942136,50,4,Trackpad,0.6182373046875
575425482820,50,4,Mouse,5.99591064453125
577336943708,50,4,Trackpad,0.6573913574218864
60516332508,50,4,Trackpad,1.2159851074218637
609066119184,50,4,Trackpad,1.8289947509765567
643459252314,50,4,Trackpad,3.405725097656261
65172413131,50,4,Mouse,1.1035278320312387
654411478666,50,4,Mouse,20.836236572265623
660965892719,50,4,Trackpad,8.66611785888672
664917210582,50,4,Mouse,-2.3711334228515626
667250633006,50,4,Trackpad,-5.833544921875012
68466946249,50,4,Trackpad,21.566262817382825
769001317210,50,4,Mouse,17.566107177734374
777654116973,50,4,Trackpad,2.99818115234375
780990068335,50,4,Trackpad,-6.791583251953125
853101398795,50,4,Trackpad,-1.539154052734375
86995724355,50,4,Mouse,-7.069006347656244
875036525540,50,4,Trackpad,0.3032958984374998
890093759633,50,4,Mouse,-3.6189834594726564
890450031962,50,4,Trackpad,1.5500823974609426
894260352710,50,4,Trackpad,-5.399310302734375
894596827216,50,4,Mouse,173.16123962402344
92512405244,50,4,Trackpad,0.8317474365234375
942172447685,50,4,Mouse,4.662221145629881
942594251362,50,4,Mouse,-2.448236083984375
993857921566,50,4,Mouse,-0.4175338745117201
995622965740,50,4,Mouse,-31.35417938232423
115921796998,55,5,Mouse,-1.227252197265636
149687730008,55,5,Mouse,-10.570976638793942
175094375154,55,5,Mouse,4.848757934570314
177578993607,55,5,Trackpad,5.644213867187489
19706308376,55,5,Mouse,7.155905151367188
205160485114,55,5,Trackpad,-0.9316986083984318
232699431944,55,5,Mouse,2.1969818115234374
234950867248,55,5,Mouse,5.731634521484375
238396474858,55,5,Trackpad,0.8108436584472656
242302735568,55,5,Mouse,0.19146728515625
245267280377,55,5,Trackpad,0.6648315429687613
284887481713,55,5,Mouse,0.7122985839843692
320314205950,55,5,Mouse,0.5011978149414091
329580827848,55,5,Mouse,5.688934326171875
353520557284,55,5,Mouse,-4.341574096679693
366977208759,55,5,Trackpad,-0.7409240722656311
381467347498,55,5,Mouse,8.048428344726563
406984957400,55,5,Mouse,-0.4788391113281246
415114416275,55,5,Mouse,-1.6804840087890625
437488567084,55,5,Mouse,0.19805450439452982
46445406973,55,5,Mouse,1.375048828125
466064047068,55,5,Mouse,1.754557800292972
488543499493,55,5,Mouse,-1.9925994873046846
501492992509,55,5,Trackpad,2.04420166015625
52190313348,55,5,Mouse,-0.46318969726562464
526302751153,55,5,Mouse,-6.332322680950168
529103524750,55,5,Trackpad,7.890563964843748
563003797782,55,5,Mouse,-1.3016540527343694
57334981393,55,5,Mouse,-3.687330627441406
593610742595,55,5,Mouse,-8.388299560546859
618976041208,55,5,Mouse,-4.286610412597659
686622809385,55,5,Mouse,0.559467315673827
716171277686,55,5,Trackpad,-2.28389892578125
720725221093,55,5,Trackpad,0.683978271484375
740180686814,55,5,Mouse,-18.269123077392578
75524589512,55,5,Trackpad,0.47532730102539056
782467008568,55,5,Trackpad,-3.793749999999997
789176471764,55,5,Mouse,34.102996826171875
808518082136,55,5,Trackpad,1.61185302734375
814708099700,55,5,Trackpad,-2.6875022888183606
836360013578,55,5,Mouse,10.311288452148426
843157436931,55,5,Mouse,-2.7423431396484377
863832141505,55,5,Trackpad,-2.730756378173828
866262106690,55,5,Trackpad,4.402142333984375
879327289061,55,5,Mouse,-0.1260589599609377
91531718848,55,5,Mouse,-9.108554077148439
965587163344,55,5,Mouse,30.09790534973145
994898098986,55,5,Trackpad,-4.260931396484375
115921796998,65,5,Mouse,-6.75825500488281
149687730008,65,5,Mouse,16.31046333312988
175094375154,65,5,Mouse,8.7629913330078
177578993607,65,5,Trackpad,-1.226834106445318
19706308376,65,5,Mouse,7.444085693359364
205160485114,65,5,Trackpad,-1.2497146606445313
232699431944,65,5,Mouse,-5.841690063476557
234950867248,65,5,Mouse,1.6360069274902345
238396474858,65,5,Trackpad,1.928802490234375
242302735568,65,5,Mouse,-0.8037361145019531
245267280377,65,5,Trackpad,-2.45897216796875
284887481713,65,5,Mouse,-0.7330505371093746
320314205950,65,5,Mouse,-9.240475463867194
329580827848,65,5,Mouse,6.260873413085937
353520557284,65,5,Mouse,6.97147216796875
366977208759,65,5,Trackpad,-2.285919189453125
381467347498,65,5,Mouse,1.196954345703125
406984957400,65,5,Mouse,-1.889258575439456
415114416275,65,5,Mouse,2.7780609130859375
437488567084,65,5,Mouse,0.25018157958984377
46445406973,65,5,Mouse,10.08594360351563
466064047068,65,5,Mouse,2.5543575286865234
488543499493,65,5,Mouse,1.6217964172363253
501492992509,65,5,Trackpad,-0.5230018615722642
52190313348,65,5,Mouse,6.253645324707032
526302751153,65,5,Mouse,-37.66519165039064
529103524750,65,5,Trackpad,6.842317199707031
563003797782,65,5,Mouse,-4.025384521484375
57334981393,65,5,Mouse,1.06000061035158
593610742595,65,5,Mouse,-3.7979164123535156
618976041208,65,5,Mouse,-6.0568389892578125
686622809385,65,5,Mouse,-2.6480529785156306
716171277686,65,5,Trackpad,-2.217486572265625
720725221093,65,5,Trackpad,0.5156867980957017
740180686814,65,5,Mouse,11.374504089355465
75524589512,65,5,Trackpad,-0.42409057617187534
782467008568,65,5,Trackpad,0.5291076660156133
789176471764,65,5,Mouse,-98.74821166992187
808518082136,65,5,Trackpad,-6.600994873046875
814708099700,65,5,Trackpad,-1.265411376953125
836360013578,65,5,Mouse,1.5453842163085938
843157436931,65,5,Mouse,-2.5953735351562504
863832141505,65,5,Trackpad,-0.12067871093750035
866262106690,65,5,Trackpad,-1.9518630981445315
879327289061,65,5,Mouse,-1.633367919921875
91531718848,65,5,Mouse,-2.1608459472656136
965587163344,65,5,Mouse,88.86304931640625
994898098986,65,5,Trackpad,2.35440673828125
115921796998,75,5,Mouse,6.9742156982421815
149687730008,75,5,Mouse,-6.364927673339844
175094375154,75,5,Mouse,-8.335572814941406
177578993607,75,5,Trackpad,-5.035287475585937
19706308376,75,5,Mouse,2.5754974365234373
205160485114,75,5,Trackpad,0.6007705688476576
232699431944,75,5,Mouse,4.830284118652341
234950867248,75,5,Mouse,0.918536376953125
238396474858,75,5,Trackpad,-2.0890655517578125
242302735568,75,5,Mouse,-1.1823211669921876
245267280377,75,5,Trackpad,-1.7781860351562557
284887481713,75,5,Mouse,-1.1340515136718756
320314205950,75,5,Mouse,-5.259619140625
329580827848,75,5,Mouse,12.309118652343752
353520557284,75,5,Mouse,-1.833740234375
366977208759,75,5,Trackpad,-4.859836578369142
381467347498,75,5,Mouse,-0.23559112548828126
406984957400,75,5,Mouse,3.0034942626953125
415114416275,75,5,Mouse,-0.1787109375
437488567084,75,5,Mouse,0.07633056640625
46445406973,75,5,Mouse,-5.208511734008786
466064047068,75,5,Mouse,1.8130096435546932
488543499493,75,5,Mouse,1.5026123046874882
501492992509,75,5,Trackpad,0.119677734375
52190313348,75,5,Mouse,-1.811093139648443
526302751153,75,5,Mouse,26.741119098663326
529103524750,75,5,Trackpad,2.287664794921869
563003797782,75,5,Mouse,2.9411956787109372
57334981393,75,5,Mouse,7.67784423828125
593610742595,75,5,Mouse,-4.2880126953125
618976041208,75,5,Mouse,-1.9996757507324205
686622809385,75,5,Mouse,-0.09380950927734055
716171277686,75,5,Trackpad,-2.3768867492675794
720725221093,75,5,Trackpad,0.67152099609375
740180686814,75,5,Mouse,5.651217651367199
75524589512,75,5,Trackpad,-4.9639892578125
782467008568,75,5,Trackpad,-1.2246093749999998
789176471764,75,5,Mouse,-105.52899079322815
808518082136,75,5,Trackpad,-0.795819091796858
814708099700,75,5,Trackpad,1.8320404052734376
836360013578,75,5,Mouse,16.753472900390612
843157436931,75,5,Mouse,-12.193960571289063
863832141505,75,5,Trackpad,4.20657958984375
866262106690,75,5,Trackpad,2.027487945556641
879327289061,75,5,Mouse,0.38734130859374966
91531718848,75,5,Mouse,-7.589178466796864
965587163344,75,5,Mouse,95.6198886871338
994898098986,75,5,Trackpad,2.4074066162109373
115921796998,85,5,Mouse,9.799923706054688
149687730008,85,5,Mouse,-11.178076171875
175094375154,85,5,Mouse,-5.726385498046887
177578993607,85,5,Trackpad,3.179180908203123
19706308376,85,5,Mouse,2.1489318847656307
205160485114,85,5,Trackpad,-1.8432678222656484
232699431944,85,5,Mouse,-0.523345947265625
234950867248,85,5,Mouse,-4.628833007812489
238396474858,85,5,Trackpad,0.6871063232421873
242302735568,85,5,Mouse,-0.47344665527342633
245267280377,85,5,Trackpad,3.9165115356445312
284887481713,85,5,Mouse,-0.45712890624999714
320314205950,85,5,Mouse,0.7884910583496065
329580827848,85,5,Mouse,11.58917465209961
353520557284,85,5,Mouse,2.16622314453125
366977208759,85,5,Trackpad,-2.703009033203114
381467347498,85,5,Mouse,-0.2901103973388672
406984957400,85,5,Mouse,-5.211000061035156
415114416275,85,5,Mouse,0.5395965576171875
437488567084,85,5,Mouse,1.6923858642578353
46445406973,85,5,Mouse,-7.685510253906249
466064047068,85,5,Mouse,-2.7770507812500003
488543499493,85,5,Mouse,-8.0177734375
501492992509,85,5,Trackpad,1.633938598632818
52190313348,85,5,Mouse,-1.750103759765625
526302751153,85,5,Mouse,-9.755338191986084
529103524750,85,5,Trackpad,-8.634085083007813
563003797782,85,5,Mouse,-0.3231834411621124
57334981393,85,5,Mouse,-4.434394836425784
593610742595,85,5,Mouse,-2.9047775268554688
618976041208,85,5,Mouse,3.4605590820312493
686622809385,85,5,Mouse,-2.3616516113281127
716171277686,85,5,Trackpad,1.3241516113281304
720725221093,85,5,Trackpad,1.2112762451171875
740180686814,85,5,Mouse,-10.938239288330067
75524589512,85,5,Trackpad,-5.346524047851557
782467008568,85,5,Trackpad,-1.1902000427246093
789176471764,85,5,Mouse,-159.75640258789062
808518082136,85,5,Trackpad,5.405799865722656
814708099700,85,5,Trackpad,-0.8875335693359204
836360013578,85,5,Mouse,14.362677001953125
843157436931,85,5,Mouse,-5.141477966308594
863832141505,85,5,Trackpad,0.499102783203125
866262106690,85,5,Trackpad,-0.5424041748046875
879327289061,85,5,Mouse,0.11693649291992043
91531718848,85,5,Mouse,0.6336166381835963
965587163344,85,5,Mouse,-6.868921279907238
994898098986,85,5,Trackpad,2.060871887207031
104274630779,60,6,Mouse,11.903438949584963
11866547632,60,6,Trackpad,-0.30037002563476556
131377047859,60,6,Trackpad,-1.9349525451660157
132760789943,60,6,Mouse,1.9475646972656264
163470105268,60,6,Trackpad,-5.12352294921875
164780952734,60,6,Trackpad,-3.896206665039074
170080221025,60,6,Mouse,5.764845275878909
208917626878,60,6,Trackpad,1.4560516357421875
232846173923,60,6,Trackpad,-0.9632781982421819
239901129854,60,6,Mouse,-24.25140461921692
261405949946,60,6,Mouse,2.73739013671875
285770176909,60,6,Mouse,0.5923080444335936
31763185048,60,6,Mouse,-1.136334228515625
349368817172,60,6,Mouse,-21.967718505859388
400006499374,60,6,Trackpad,-0.06908264160155113
416004814207,60,6,Mouse,1.6373229980468864
448455020785,60,6,Mouse,-5.570925903320313
472660400671,60,6,Mouse,6.071842193603516
479445978766,60,6,Mouse,9.727842712402344
486883807927,60,6,Mouse,-5.867926025390625
503219471313,60,6,Mouse,2.475521850585932
516834058798,60,6,Trackpad,4.60396423339842
520643238443,60,6,Mouse,2.6078659057617215
522924106102,60,6,Mouse,-1.6384613037109375
526791953481,60,6,Trackpad,-0.7579772949218746
554797971853,60,6,Trackpad,-0.221734619140625
56767792906,60,6,Mouse,1.1346679687500056
607647950528,60,6,Trackpad,4.11959228515625
653112237341,60,6,Mouse,-7.506365966796875
690112326992,60,6,Mouse,1.1713500976562614
698263481259,60,6,Mouse,2.8663360595703127
698323606979,60,6,Mouse,2.2380004882812496
70501195034,60,6,Mouse,-6.560919189453131
712610918562,60,6,Mouse,-2.384619140625
720964792417,60,6,Mouse,6.79635925292969
72586384601,60,6,Mouse,3.729528808593753
73180105537,60,6,Mouse,0.46582469940185545
74249908328,60,6,Mouse,-4.16878662109375
75729007134,60,6,Trackpad,-15.764920043945313
804624028969,60,6,Mouse,1.1666961669921876
812418627319,60,6,Mouse,-3.056512451171875
830310877645,60,6,Mouse,0.6139160156250056
837611209368,60,6,Trackpad,6.035314941406256
906737203476,60,6,Trackpad,-1.9729965209960922
994716872461,60,6,Trackpad,-1.8608291625976576
998236395651,60,6,Mouse,-1.0186141967773437
104274630779,70,6,Mouse,-0.08200378417967613
11866547632,70,6,Trackpad,0.6282867431640512
131377047859,70,6,Trackpad,3.017669677734375
132760789943,70,6,Mouse,-0.5783508300781246
163470105268,70,6,Trackpad,-0.689847564697267
164780952734,70,6,Trackpad,3.678045654296875
170080221025,70,6,Mouse,1.3445030212402345
208917626878,70,6,Trackpad,10.626828002929688
232846173923,70,6,Trackpad,-1.4469726562500014
239901129854,70,6,Mouse,15.0439208984375
261405949946,70,6,Mouse,2.5817413330078125
285770176909,70,6,Mouse,4.687445068359375
31763185048,70,6,Mouse,-0.04552612304686363
349368817172,70,6,Mouse,-6.756655883789063
400006499374,70,6,Trackpad,2.807231140136719
416004814207,70,6,Mouse,-2.423138427734375
448455020785,70,6,Mouse,-6.055860900878907
472660400671,70,6,Mouse,3.751666259765625
479445978766,70,6,Mouse,-4.593191528320313
486883807927,70,6,Mouse,-7.403640747070296
503219471313,70,6,Mouse,1.2652481079101565
516834058798,70,6,Trackpad,4.186528015136718
520643238443,70,6,Mouse,0.6391082763671931
522924106102,70,6,Mouse,3.633856201171875
526791953481,70,6,Trackpad,-2.1560386657714843
554797971853,70,6,Trackpad,1.2947067260742187
56767792906,70,6,Mouse,4.694021606445313
607647950528,70,6,Trackpad,4.5275115966796875
653112237341,70,6,Mouse,4.669619750976563
690112326992,70,6,Mouse,7.184082031250005
698263481259,70,6,Mouse,-4.815460205078125
698323606979,70,6,Mouse,4.949021911621097
70501195034,70,6,Mouse,-3.4632690429687614
712610918562,70,6,Mouse,4.477104949951172
720964792417,70,6,Mouse,-0.9689544677734375
72586384601,70,6,Mouse,6.136982727050778
73180105537,70,6,Mouse,-6.9094696044921875
74249908328,70,6,Mouse,3.8253112792968693
75729007134,70,6,Trackpad,18.13481826782226
804624028969,70,6,Mouse,7.706840515136719
812418627319,70,6,Mouse,1.2883789062500024
830310877645,70,6,Mouse,1.2432586669921875
837611209368,70,6,Trackpad,-3.315161132812489
906737203476,70,6,Trackpad,-2.6618927001953123
994716872461,70,6,Trackpad,0.3095245361328125
998236395651,70,6,Mouse,-7.055508422851562
104274630779,80,6,Mouse,7.78114013671875
11866547632,80,6,Trackpad,0.29617919921875
131377047859,80,6,Trackpad,0.4291595458984375
132760789943,80,6,Mouse,-2.161920166015625
163470105268,80,6,Trackpad,0.16913299560546857
164780952734,80,6,Trackpad,-1.43818359375
170080221025,80,6,Mouse,4.62131042480467
208917626878,80,6,Trackpad,4.213861083984375
232846173923,80,6,Trackpad,-1.7435546875
239901129854,80,6,Mouse,-18.672209548950196
261405949946,80,6,Mouse,0.1727897644042969
285770176909,80,6,Mouse,0.31600341796873865
31763185048,80,6,Mouse,0.0177581787109375
349368817172,80,6,Mouse,-40.2365219116211
400006499374,80,6,Trackpad,1.850531005859375
416004814207,80,6,Mouse,-3.149951171875
448455020785,80,6,Mouse,-0.7553466796875
472660400671,80,6,Mouse,1.0681610107422101
479445978766,80,6,Mouse,1.2938873291015738
486883807927,80,6,Mouse,-12.759222221374511
503219471313,80,6,Mouse,5.008636856079102
516834058798,80,6,Trackpad,2.414953613281251
520643238443,80,6,Mouse,-1.3511917114257812
522924106102,80,6,Mouse,-3.1132568359374884
526791953481,80,6,Trackpad,5.257214355468749
554797971853,80,6,Trackpad,1.6255126953125
56767792906,80,6,Mouse,0.626080322265625
607647950528,80,6,Trackpad,-1.28349609375
653112237341,80,6,Mouse,-4.519644165039063
690112326992,80,6,Mouse,6.384413909912108
698263481259,80,6,Mouse,-3.20260009765625
698323606979,80,6,Mouse,8.195968627929688
70501195034,80,6,Mouse,2.7687042236328123
712610918562,80,6,Mouse,-0.27014160156250017
720964792417,80,6,Mouse,-13.728472900390647
72586384601,80,6,Mouse,-4.100830078124995
73180105537,80,6,Mouse,0.8838973999023434
74249908328,80,6,Mouse,-5.733306884765623
75729007134,80,6,Trackpad,-0.3793579101562443
804624028969,80,6,Mouse,-0.8153625488281249
812418627319,80,6,Mouse,-1.2504440307617213
830310877645,80,6,Mouse,-3.4750671386718737
837611209368,80,6,Trackpad,1.1345550537109361
906737203476,80,6,Trackpad,2.0030700683593805
994716872461,80,6,Trackpad,4.897851562500011
998236395651,80,6,Mouse,-4.70927734375
104274630779,90,6,Mouse,14.661038208007819
11866547632,90,6,Trackpad,-27.190034484863283
131377047859,90,6,Trackpad,-13.0959228515625
132760789943,90,6,Mouse,3.5417297363281532
163470105268,90,6,Trackpad,-0.7280212402343587
164780952734,90,6,Trackpad,-3.569395446777341
170080221025,90,6,Mouse,-0.10921020507813636
208917626878,90,6,Trackpad,3.2830795288085937
232846173923,90,6,Trackpad,-0.7763671875
239901129854,90,6,Mouse,-17.295718383789062
261405949946,90,6,Mouse,-4.256707763671886
285770176909,90,6,Mouse,0.645806884765625
31763185048,90,6,Mouse,3.593798828125
349368817172,90,6,Mouse,-15.71989402770996
400006499374,90,6,Trackpad,0.21558151245117047
416004814207,90,6,Mouse,1.8510494232177712
448455020785,90,6,Mouse,0.9090942382812557
472660400671,90,6,Mouse,1.8670684814453122
479445978766,90,6,Mouse,-2.2210754394531254
486883807927,90,6,Mouse,-0.28617248535155965
503219471313,90,6,Mouse,4.326214599609376
516834058798,90,6,Trackpad,-4.988134765625
520643238443,90,6,Mouse,2.2585693359375
522924106102,90,6,Mouse,-2.1317337036132797
526791953481,90,6,Trackpad,4.254904174804688
554797971853,90,6,Trackpad,3.0997772216796875
56767792906,90,6,Mouse,-1.06094970703125
607647950528,90,6,Trackpad,2.4422527313232405
653112237341,90,6,Mouse,8.20892276763916
690112326992,90,6,Mouse,-4.3097686767578125
698263481259,90,6,Mouse,3.9819961547851563
698323606979,90,6,Mouse,-7.967395019531244
70501195034,90,6,Mouse,-4.726011276245118
712610918562,90,6,Mouse,-6.042550659179687
720964792417,90,6,Mouse,-4.993664550781256
72586384601,90,6,Mouse,4.1975341796875
73180105537,90,6,Mouse,3.376080322265625
74249908328,90,6,Mouse,-8.04942626953125
75729007134,90,6,Trackpad,-0.8588203430175781
804624028969,90,6,Mouse,-11.239020538330056
812418627319,90,6,Mouse,-3.0118438720703296
830310877645,90,6,Mouse,-1.1006958007812617
837611209368,90,6,Trackpad,0.7438751220703124
906737203476,90,6,Trackpad,-2.76094970703125
994716872461,90,6,Trackpad,-1.4892883300781368
998236395651,90,6,Mouse,24.013541722297667
119388378225,95,7,Trackpad,0.5576797485351563
142243756214,95,7,Trackpad,3.536993408203125
154695465695,95,7,Trackpad,-7.798390960693359
172440417576,95,7,Mouse,-0.5311355590820312
206032965332,95,7,Trackpad,-1.188092041015625
258433481445,95,7,Trackpad,-5.732839202880859
270836319308,95,7,Trackpad,9.025555419921876
295092569896,95,7,Mouse,2.2167297363281255
300018938491,95,7,Mouse,1.9876129150390625
314153794897,95,7,Mouse,-2.520920562744139
372902434784,95,7,Mouse,-7.692092895507818
374362493632,95,7,Trackpad,5.614233398437488
395156049868,95,7,Trackpad,-4.055604553222656
412116680061,95,7,Mouse,-4.636880493164056
426775530911,95,7,Mouse,0.8621139526367188
455411954782,95,7,Mouse,-4.9975830078125
482715387130,95,7,Mouse,35.317355346679676
491690849186,95,7,Trackpad,-3.9399597167968805
500659405486,95,7,Trackpad,-4.547137451171875
515614103525,95,7,Trackpad,2.6467529296875
529356644721,95,7,Mouse,-2.0358093261718864
538891392759,95,7,Mouse,6.907080078124989
588954061502,95,7,Mouse,6.5109344482421765
621998446062,95,7,Trackpad,4.0092178344726594
624326525488,95,7,Trackpad,-1.0312469482421847
630191511008,95,7,Mouse,3.533399200439453
650598146952,95,7,Mouse,0.181597900390625
678681607125,95,7,Trackpad,-34.74604721069336
679935650900,95,7,Trackpad,2.1173034667968578
69378932239,95,7,Trackpad,0.5131805419921875
