index,ppid,clamp_magnitude,group,pointer,value,n_trials
99,158240405377,45,3,Mouse,25.81229714322765,20
151,193100401433,45,3,Mouse,6.971916575257893,20
203,219942741794,45,3,Mouse,16.101083801122122,20
299,263290655799,45,3,Trackpad,13.982417172372337,20
347,287971476791,45,3,Mouse,56.643728134507725,17
379,306810469599,45,3,Mouse,6.40745356752311,20
387,311279476853,45,3,Mouse,4.513516401032996,20
391,311518904287,45,3,Mouse,12.677670090527782,20
507,37013057852,45,3,Mouse,8.360546300338312,20
511,370640644570,45,3,Mouse,89.97886723709952,20
547,383627469185,45,3,Trackpad,36.776897153006615,20
559,390771680977,45,3,Trackpad,87.2150342376517,20
575,398109816713,45,3,Mouse,68.80766495671551,20
587,401611892739,45,3,Trackpad,163.24839408478863,20
647,435751852346,45,3,Trackpad,53.73387970726011,20
695,456157590029,45,3,Mouse,35.514748810149904,20
711,466178274480,45,3,Trackpad,11.220733870441135,20
839,510743529302,45,3,Trackpad,4.849213204469286,20
855,519645490683,45,3,Mouse,72.20620525034339,20
939,549389360938,45,3,Trackpad,9.651572309989636,20
987,564938298193,45,3,Trackpad,11.797889966773011,20
1003,572670224355,45,3,Mouse,9.496060294815297,20
1015,577084825607,45,3,Trackpad,4.580183520505114,20
1039,591787668410,45,3,Mouse,106.27724075967019,20
1103,624015980400,45,3,Trackpad,4.23903472945547,20
1111,62472867313,45,3,Mouse,6.237687304427976,20
1115,625553694320,45,3,Mouse,7.52451936659047,20
1175,657277573598,45,3,Trackpad,5.576688293041949,20
1219,669404158834,45,3,Trackpad,4.099019222728527,20
1231,676818776410,45,3,Trackpad,5.893355398934917,20
1351,726770222419,45,3,Trackpad,14.400347333905732,20
1387,748730017803,45,3,Mouse,4.769749439336114,20
1455,767939159879,45,3,Mouse,5.485937952554872,20
1463,774480707012,45,3,Mouse,14.642156094088438,20
1491,787634621141,45,3,Mouse,39.66751161836028,20
1511,797606508946,45,3,Mouse,47.07153511047603,20
1555,81350229447,45,3,Trackpad,9.09202101328512,20
1579,822554411599,45,3,Mouse,3.2776528084332432,20
1699,871067946078,45,3,Trackpad,51.196700962230246,20
1787,914192695869,45,3,Trackpad,40.46097600539849,20
1803,917476948583,45,3,Trackpad,38.52688936811094,20
1807,922666165279,45,3,Trackpad,3.1530681650984413,20
1811,924573419382,45,3,Trackpad,67.71333989214925,20
1827,928426922298,45,3,Trackpad,8.022704312376838,20
1871,950401282636,45,3,Mouse,8.160371904546672,20
1883,964304241118,45,3,Mouse,23.321402949278873,20
1887,96435749437,45,3,Mouse,17.416825674785546,20
1907,986917736241,45,3,Mouse,7.288838626718128,20
8,112768063321,20,4,,6.13622714411273,20
52,134751847945,20,4,Trackpad,5.856859299686245,20
88,156593167223,20,4,Mouse,48.7944214115934,20
160,204680910799,20,4,Mouse,8.755891801857146,20
176,211178143741,20,4,Mouse,59.907329429513474,20
180,211349502438,20,4,Mouse,18.960165833462117,20
196,219666297547,20,4,Trackpad,6.982264680266195,20
212,230918759014,20,4,Trackpad,4.85317608643988,20
216,23243432166,20,4,Mouse,32.17030724511874,20
