ppid,clamp_magnitude,group,value
370640644570,45,3,0.8483722686767579
383627469185,45,3,2.857080078125
390771680977,45,3,-3.1135589599609377
398109816713,45,3,0.4418304443359375
401611892739,45,3,-0.2670654296875
435751852346,45,3,0.8862068176269531
456157590029,45,3,6.086228942871091
466178274480,45,3,-1.6174758911132785
510743529302,45,3,1.2988880157470704
519645490683,45,3,-3.8823638916015595
549389360938,45,3,1.0086700439453125
564938298193,45,3,-0.13331909179687482
572670224355,45,3,1.4351348876953125
577084825607,45,3,1.864371109008789
591787668410,45,3,16.051251220703126
624015980400,45,3,1.034872817993164
625553694320,45,3,0.3254108428955071
657277573598,45,3,1.308221435546875
669404158834,45,3,1.0080291748046875
676818776410,45,3,1.164508056640622
726770222419,45,3,-0.8200607299804744
748730017803,45,3,0.751765060424804
767939159879,45,3,3.4364067077636706
774480707012,45,3,-1.4997467041015615
787634621141,45,3,0.9407867431640596
797606508946,45,3,1.850054931640625
822554411599,45,3,1.4703796386718782
871067946078,45,3,0.25454559326171877
914192695869,45,3,-17.719815063476563
917476948583,45,3,0.4495986938476566
922666165279,45,3,1.1621032714843806
924573419382,45,3,17.404316711425782
928426922298,45,3,0.6546524047851534
950401282636,45,3,-0.3371124267578125
964304241118,45,3,0.3346557617187559
986917736241,45,3,2.8856176376342786
3512277966,20,4,-1.4901763916015625
23243432166,20,4,-0.45348663330078126
60516332508,20,4,-1.3831905364990233
65172413131,20,4,1.2870666503906238
68466946249,20,4,1.542898988723755
86995724355,20,4,1.0463539123535148
92512405244,20,4,0.5714721679687443
112768063321,20,4,1.78897705078125
134751847945,20,4,1.1875995635986327
156593167223,20,4,0.03207550048828125
204680910799,20,4,1.0912841796875
211178143741,20,4,-0.06556396484375
211349502438,20,4,1.5376876831054687
219666297547,20,4,-0.1366485595703125
230918759014,20,4,1.7891693115234375
312810119008,20,4,4.860015869140625
326328627765,20,4,-1.71405029296875
342998198233,20,4,1.12168731689453
375371629837,20,4,0.35079498291015626
394487149082,20,4,0.8679096221923828
425971333170,20,4,0.07042541503906818
432379164500,20,4,-1.2916034698486327
466315876226,20,4,1.0121627807617173
496473497245,20,4,2.171156311035156
498719011200,20,4,1.6391433715820312
507283287821,20,4,0.30758819580078123
554310866631,20,4,1.6469131469726563
554483397398,20,4,1.026239013671875
559884942136,20,4,1.0503265380859375
575425482820,20,4,0.3005859375
577336943708,20,4,0.6997268676757813
