ppid,clamp_magnitude,baseline_bias,pointer,late_adapt
266126640839,4,-6.360070800781256,Mouse,0.3578002929687443
266126640839,6,-9.652343749999996,Mouse,8.046007156372072
266126640839,8,0.9799655914306664,Mouse,17.45595188140869
270836319308,95,3.5800872802734376,Trackpad,-5.938015713915223
270836319308,105,-0.5691625595092787,Trackpad,-0.6155670166015632
270836319308,115,-4.418376922607424,Trackpad,-7.5457908630371096
270836319308,125,17.276747131347665,Trackpad,19.07329330444336
272993694525,2,-1.5324802398681654,Trackpad,9.009509468078612
272993694525,4,-7.52052688598633,Trackpad,12.334495544433594
272993694525,6,3.3279052734375028,Trackpad,33.961449432373044
272993694525,8,-8.622778320312488,Trackpad,25.605885314941418
277495261980,100,-8.935690689086915,Mouse,0.7680173873901364
277495261980,110,-4.824659729003898,Mouse,6.563121795654304
277495261980,120,-10.510150146484374,Mouse,-11.223324584960935
277495261980,130,-4.0602294921875,Mouse,6.998595809936523
281449537957,3,8.79560546875,Trackpad,28.547634887695303
281449537957,5,-7.945499420166014,Trackpad,12.953620910644531
281449537957,7,0.5197662353515625,Trackpad,20.31936721801758
281449537957,10,-6.188888549804693,Trackpad,13.9357307434082
283817955758,2,-8.07148284912109,Trackpad,-4.659216690063478
283817955758,4,5.315629577636718,Trackpad,23.043860626220702
283817955758,6,10.782943725585927,Trackpad,28.474572753906237
283817955758,8,-9.638563537597657,Trackpad,29.355484771728516
284887481713,55,-6.767338562011721,Mouse,66.80977630615234
284887481713,65,6.570245361328136,Mouse,42.42900390625
284887481713,75,-0.5902132034301768,Mouse,37.84138780832291
284887481713,85,10.974561309814453,Mouse,35.007911300659174
285770176909,60,11.538222885131836,Mouse,22.27517375946045
285770176909,70,-18.34496765136719,Mouse,32.94866695404052
285770176909,80,1.9678833007812444,Mouse,20.723271179199216
285770176909,90,-17.401834106445314,Mouse,-1.8804920196533204
286533593898,3,11.946004295349121,Mouse,29.93945598602295
286533593898,5,1.8253059387207031,Mouse,3.70426139831543
286533593898,7,10.499603271484366,Mouse,34.37709197998047
286533593898,10,-4.104943847656239,Mouse,8.030125427246094
287971476791,15,-6.803089904785148,Mouse,16.871992279501516
287971476791,25,-14.024694824218766,Mouse,31.682255781359142
287971476791,35,4.017963790893555,Mouse,-5.874105341294232
287971476791,45,-7.842549896240234,Mouse,-2.119145112879136
