ppid,trial_num,target_angles_degrees,target_exposure_index,clamp_magnitude,ballistic_fraction,x_hand,y_hand,next_target_exposure_index,next_x_hand,next_y_hand,update_radial,update_tangential
749603402102,89,45.0,2,170.0,0.2,3.49793776355637,-0.2890930836343423,3.0,3.468183792932853,0.33606867383593253,-0.029753970623517034,0.6251617574702748
749603402102,95,45.0,3,170.0,0.2,3.468183792932853,0.33606867383593253,4.0,3.2173141383658814,0.27432644439833503,-0.2508696545669715,-0.061742229437597496
749603402102,99,45.0,4,170.0,0.2,3.2173141383658814,0.27432644439833503,5.0,2.92802642332312,-0.3375781857496795,-0.2892877150427613,-0.6119046301480145
749603402102,102,45.0,5,170.0,0.2,2.92802642332312,-0.3375781857496795,6.0,3.662097424148997,0.12428998197557978,0.7340710008258768,0.4618681677252593
749603402102,105,45.0,6,170.0,0.2,3.662097424148997,0.12428998197557978,7.0,4.526797167407085,0.7741218231166641,0.8646997432580878,0.6498318411410844
749603402102,111,45.0,7,170.0,0.2,4.526797167407085,0.7741218231166641,8.0,-0.6329627719833636,3.6911314814599154,-5.159759939390448,2.917009658343251
749603402102,113,45.0,8,170.0,0.2,-0.6329627719833636,3.6911314814599154,,,,,
749603402102,87,45.0,1,170.0,0.4,5.9981600228505805,-1.5471923667648706,2.0,5.810728865900431,-0.037566854352042045,-0.1874311569501499,1.5096255124128286
749603402102,89,45.0,2,170.0,0.4,5.810728865900431,-0.037566854352042045,3.0,5.690054671234235,0.706459138209114,-0.12067419466619533,0.7440259925611561
749603402102,95,45.0,3,170.0,0.4,5.690054671234235,0.706459138209114,4.0,5.929639003839288,0.9312892115184443,0.23958433260505263,0.22483007330933036
749603402102,99,45.0,4,170.0,0.4,5.929639003839288,0.9312892115184443,5.0,5.321109098092219,-0.18720625550889916,-0.6085299057470692,-1.1184954670273435
749603402102,102,45.0,5,170.0,0.4,5.321109098092219,-0.18720625550889916,6.0,6.5069096638538735,0.761336020644032,1.1858005657616548,0.9485422761529312
749603402102,105,45.0,6,170.0,0.4,6.5069096638538735,0.761336020644032,7.0,6.980755560742735,1.640224720064745,0.4738458968888617,0.878888699420713
749603402102,111,45.0,7,170.0,0.4,6.980755560742735,1.640224720064745,8.0,-0.698034453859191,6.310260275510645,-7.678790014601926,4.670035555445899
749603402102,113,45.0,8,170.0,0.4,-0.698034453859191,6.310260275510645,,,,,
749603402102,87,45.0,1,170.0,0.6,8.778067566070515,-1.4747081758705682,2.0,8.098658894556044,0.37197074319129186,-0.6794086715144712,1.8466789190618602
749603402102,89,45.0,2,170.0,0.6,8.098658894556044,0.37197074319129186,3.0,7.867407743916805,1.2849200357893737,-0.23125115063923918,0.9129492925980819
749603402102,95,45.0,3,170.0,0.6,7.867407743916805,1.2849200357893737,4.0,8.588299082560281,1.7825268420551161,0.7208913386434768,0.4976068062657424
