ppid,trial_num,target_angles_degrees,target_exposure_index,clamp_magnitude,ballistic_duration,target_hit_time_fraction_of_bout,target_hit_arc_fraction_of_bout,target_hit_within_bout,ballistic_arc_length
628253346774,89,135.0,2,6.0,0.23297119140625,0.3542048729368614,0.37264017869204247,True,9.674821672132738
628253346774,90,315.0,2,2.0,0.21630859375,0.31800225733634313,0.37404330860593843,True,12.06930984906123
628253346774,91,225.0,2,8.0,0.21661376953125,0.31079177233023386,0.37790581053325073,True,10.056250052992914
628253346774,92,45.0,2,4.0,0.21588134765625,0.29770992366412213,0.382337566836709,True,10.927295975222368
628253346774,93,135.0,3,6.0,0.2027587890625,0.34467188440698376,0.4617129863655145,True,11.638987676032261
628253346774,94,315.0,3,2.0,0.2015380859375,0.337976983646275,0.3708289755323085,True,11.100158861236572
628253346774,95,45.0,3,4.0,0.21392822265625,0.3089871611982882,0.5005928210812693,True,11.888444173828994
628253346774,96,225.0,3,8.0,0.2034912109375,0.2594481103779244,0.31785328476169655,True,11.156428795902034
628253346774,97,45.0,4,4.0,0.20068359375,0.2396593673965937,0.31097299989466576,True,12.237558793727143
628253346774,98,135.0,4,6.0,0.1826171875,0.2804144385026738,0.38081468061531704,True,9.453039618034841
628253346774,99,315.0,4,2.0,0.21502685546875,0.38546693159239287,0.38679691570910946,True,10.19200751823789
628253346774,100,225.0,4,8.0,0.1810302734375,0.28219824679703304,0.5048520343482094,True,7.002048103977566
628253346774,101,315.0,5,2.0,0.203369140625,0.3289315726290516,0.39779523775551917,True,9.599642212192682
628253346774,102,45.0,5,4.0,0.19940185546875,0.25466789103152737,0.44361098341711364,True,11.204816900406415
628253346774,103,135.0,5,6.0,0.20098876953125,0.33707865168539325,0.40876731731105675,True,10.461989669208663
628253346774,104,225.0,5,8.0,0.18206787109375,0.26952732148843445,0.34272088441765197,True,9.795617530219058
628253346774,105,135.0,6,6.0,0.2158203125,0.31334841628959276,0.3331514203657507,True,12.06584213459996
628253346774,106,225.0,6,8.0,0.2322998046875,0.36337362059905415,0.3651038661064147,True,10.384344637051225
